,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Centros,Juego asociado,Juego aéreo,Defensa
134,C. Gakpo,Liverpool,Liverpool,Inglaterra | Primera División 24/25,"LAMF, LWF",25.0,189,Netherlands,"Netherlands, Togo",2028-06-30,right,32,1900,88.34,60.46,75.65,67.1,59.46,66.05,56.75
135,Pedro Neto,Chelsea,Chelsea,Inglaterra | Primera División 24/25,"RAMF, LAMF, CF",25.0,172,Portugal,Portugal,2031-06-30,left,32,2255,56.36,76.55,76.83,93.66,53.74,43.1,31.5
136,Savinho,Manchester City,Manchester City,Inglaterra | Primera División 24/25,"RW, RAMF, LAMF",21.0,176,Brazil,Brazil,2029-06-30,left,27,1868,43.67,86.21,86.13,75.27,80.05,8.02,41.24
137,M. Kudus,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"LW, RAMF, CF",24.0,177,Ghana,Ghana,2028-06-30,left,29,2608,57.83,51.16,79.41,83.23,42.15,30.83,34.37
138,B. Johnson,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"RWF, RW, RAMF",23.0,179,England,"England, Wales",2028-06-30,right,31,2291,84.7,50.56,40.46,40.65,35.89,24.34,49.54
139,Son Heung-Min,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"LWF, LAMF, CF",32.0,183,Korea Republic,Korea Republic,2026-06-30,right,28,2207,75.61,89.93,42.04,41.72,81.21,19.87,19.21
140,K. Mitoma,Brighton,Brighton,Inglaterra | Primera División 24/25,"LAMF, LW",27.0,178,Japan,Japan,2027-06-30,right,33,2772,79.53,57.6,54.38,58.39,56.61,69.45,54.82
141,Matheus Cunha,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"LWF, AMF, CF",25.0,183,Brazil,Brazil,2029-06-30,right,30,2691,91.06,79.5,66.4,50.32,73.49,41.08,62.63
142,L. Bailey,Aston Villa,Aston Villa,Inglaterra | Primera División 24/25,"RAMF, RW",27.0,178,Jamaica,Jamaica,2027-06-30,left,23,1283,36.81,44.34,54.17,31.4,33.95,46.35,48.43
143,D. Malen,Aston Villa,Aston Villa,Inglaterra | Primera División 24/25,"RAMF, CF",26.0,176,Netherlands,"Netherlands, Suriname",2026-06-30,right,12,369,86.23,18.51,70.59,26.88,22.1,29.15,27.88
144,B. Mbeumo,Brentford,Brentford,Inglaterra | Primera División 24/25,"RAMF, CF, RW",25.0,171,France,"France, Cameroon",2026-06-30,left,35,3458,89.61,74.7,47.45,69.19,60.22,66.65,45.48
145,M. Tel,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"LWF, CF",20.0,183,France,"France, Guadeloupe",2029-06-30,right,10,705,58.64,58.78,40.94,76.67,52.96,73.1,62.6
146,M. Mudryk,Chelsea,Chelsea,Inglaterra | Primera División 24/25,"LAMF, LW",24.0,175,Ukraine,Ukraine,2031-06-30,right,7,206,21.68,36.26,47.88,54.03,26.13,80.65,27.16
147,J. Ramsey,Aston Villa,Aston Villa,Inglaterra | Primera División 24/25,"LAMF, LW",23.0,180,England,England,2027-06-30,right,27,1653,31.61,41.51,53.23,39.57,52.66,60.65,57.93
148,L. Trossard,Arsenal,Arsenal,Inglaterra | Primera División 24/25,"LWF, CF",30.0,172,Belgium,Belgium,2026-06-30,right,35,2602,72.59,65.78,52.37,54.19,68.92,17.94,30.85
149,R. Sterling,Arsenal,Arsenal,Inglaterra | Primera División 24/25,"RWF, LWF, LW",30.0,172,Jamaica,"Jamaica, England",2027-06-30,right,16,517,25.15,50.28,75.22,50.97,53.58,52.21,45.43
150,H. Barnes,Newcastle United,Newcastle United,Inglaterra | Primera División 24/25,"LWF, LW, RWF",27.0,182,England,"England, Scotland",2028-06-30,right,30,1712,89.7,58.59,49.84,65.16,48.39,39.39,25.37
151,F. Kadıoğlu,Brighton,Brighton,Inglaterra | Primera División 24/25,"RW, LB, RB",25.0,174,Netherlands,"Netherlands, Türkiye",2028-06-30,right,6,420,48.98,32.42,18.52,54.41,62.8,80.09,74.12
152,João Félix,Milan,Chelsea,Inglaterra | Primera División 24/25,"LAMF, AMF",25.0,181,Portugal,Portugal,2031-06-30,right,12,459,60.42,50.07,69.62,20.0,70.97,38.48,17.85
153,J. McGinn,Aston Villa,Aston Villa,Inglaterra | Primera División 24/25,"LAMF, AMF, RAMF",30.0,178,Scotland,Scotland,2027-06-30,left,31,2270,31.46,47.36,38.28,31.83,63.84,77.32,33.31
154,J. Sancho,Chelsea,Chelsea,Inglaterra | Primera División 24/25,"LAMF, RAMF",25.0,180,England,"England, Jamaica",2026-06-30,right,29,1871,50.27,66.26,56.99,19.25,83.47,27.1,13.92
155,S. Adingra,Brighton,Brighton,Inglaterra | Primera División 24/25,"LAMF, RAMF, RW",23.0,175,Côte d'Ivoire,Côte d'Ivoire,2026-06-30,right,26,1139,50.29,56.1,33.66,92.26,41.02,68.93,68.67
156,B. Chilwell,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,"LB, LWB",28.0,181,England,"England, New Zealand",2027-06-30,left,6,187,16.93,22.05,17.55,7.42,34.6,89.5,72.46
157,N. Madueke,Chelsea,Chelsea,Inglaterra | Primera División 24/25,"RAMF, RW",23.0,182,England,"England, Nigeria",2030-06-30,left,29,1980,78.43,62.55,89.19,66.77,51.48,59.27,48.27
158,O. Bobb,Manchester City,Manchester City,Inglaterra | Primera División 24/25,RAMF,21.0,172,Norway,"Norway, Gambia",2029-06-30,left,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Antony,Real Betis,Manchester United,Inglaterra | Primera División 24/25,"RWF, RAMF, RB",25.0,174,Brazil,Brazil,2027-06-30,left,8,193,39.66,42.84,61.99,91.45,55.0,8.26,42.98
160,A. Iwobi,Fulham,Fulham,Inglaterra | Primera División 24/25,"LAMF, RAMF",29.0,183,Nigeria,"Nigeria, England",2028-06-30,right,35,3009,72.68,76.34,54.06,81.51,85.75,25.98,32.73
161,J. Lindstrøm,Everton,Everton,Inglaterra | Primera División 24/25,"RAMF, RW",25.0,182,Denmark,Denmark,2028-06-30,right,25,1355,22.77,48.83,19.3,75.11,54.44,27.51,84.34
162,A. Elanga,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,"RAMF, LAMF, CF",23.0,178,Sweden,"Sweden, Cameroon",2028-06-30,right,35,2448,68.28,68.4,69.95,45.27,46.61,76.7,38.54
163,K. Schade,Brentford,Brentford,Inglaterra | Primera División 24/25,"LAMF, CF, LWF",23.0,185,Germany,"Germany, Nigeria",2028-06-30,right,35,2262,88.18,34.72,21.85,26.13,23.87,92.91,46.57
164,C. Summerville,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"LAMF, LW, LWF",23.0,174,Netherlands,"Netherlands, Suriname",2029-06-30,right,19,902,39.23,48.88,63.39,50.43,50.03,55.3,25.1
165,M. Tavernier,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,"RAMF, LAMF, AMF",26.0,177,England,England,2028-06-30,left,26,1855,51.25,59.96,31.29,44.84,72.58,72.56,71.85
166,B. Gruda,Brighton,Brighton,Inglaterra | Primera División 24/25,"RAMF, AMF",20.0,178,Germany,"Germany, Albania",2028-06-30,left,18,619,17.41,74.36,29.38,35.75,33.01,46.11,47.49
167,J. Harrison,Everton,Everton,Inglaterra | Primera División 24/25,"RAMF, LAMF, RW",28.0,175,England,England,2028-06-30,left,31,2076,32.21,57.29,43.92,83.23,56.85,34.66,56.8
168,S. March,Brighton,Brighton,Inglaterra | Primera División 24/25,"RW, RAMF",30.0,180,England,England,2026-06-30,left,8,241,18.12,57.87,72.15,92.9,43.87,33.26,76.82
169,I. Sarr,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,"RW, RWF, AMF",27.0,185,Senegal,Senegal,2029-06-30,right,35,2709,68.59,60.4,42.2,51.51,43.09,74.15,46.4
170,C. Hudson-Odoi,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,"LAMF, RAMF",24.0,178,England,"England, Ghana",2026-06-30,right,29,2300,62.08,50.09,66.18,60.22,70.13,31.19,23.3
171,T. Werner,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"LW, LWF, LAMF",28.0,180,Germany,Germany,2026-06-30,right,18,624,20.45,80.66,84.7,71.51,77.02,8.02,42.0
172,H. Wilson,Fulham,Fulham,Inglaterra | Primera División 24/25,"RAMF, RW, AMF",28.0,173,Wales,"Wales, England",2026-06-30,left,22,1129,78.52,41.48,34.78,32.74,70.73,26.37,26.14
173,J. Philogene,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"RAMF, LAMF, RW",23.0,179,England,"England, Dominica",2029-06-30,right,21,931,58.41,21.39,52.5,37.2,22.12,62.16,85.99
174,R. Nelson,Fulham,Fulham,Inglaterra | Primera División 24/25,"LAMF, LW",25.0,175,England,"England, Jamaica",2027-06-30,right,12,552,55.82,69.62,80.54,96.99,90.78,9.63,59.16
175,C. Alcaraz,Everton,Everton,Inglaterra | Primera División 24/25,"LAMF, AMF",22.0,183,Argentina,Argentina,2029-06-30,right,13,670,47.78,59.74,28.04,41.29,63.39,91.97,41.42
176,I. Ndiaye,Everton,Everton,Inglaterra | Primera División 24/25,"LAMF, LW, LWF",25.0,180,France,"France, Senegal",2029-06-30,right,30,2435,66.1,27.31,75.22,18.71,47.5,41.08,79.71
177,J. Clarke,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"LAMF, LW",24.0,181,England,England,2029-06-30,right,29,1208,17.71,58.45,47.55,20.16,45.54,57.96,50.98
178,J. Bellegarde,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"LWF, RWF, RW",26.0,172,France,"France, Haiti",2028-06-30,right,32,1696,43.21,55.56,42.37,70.97,67.23,57.24,66.54
179,Matheus França,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,"RWF, CF",21.0,182,Brazil,Brazil,2028-06-30,right,2,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,J. Murphy,Newcastle United,Newcastle United,Inglaterra | Primera División 24/25,"RWF, RW",30.0,179,England,"England, Republic of Ireland",2027-06-30,right,32,2311,75.31,76.99,53.04,81.18,68.49,22.96,48.69
181,K. Sulemana,Southampton,Southampton,Inglaterra | Primera División 24/25,"LWF, LW, AMF",23.0,175,Ghana,Ghana,2027-06-30,right,23,1326,38.28,31.44,51.61,65.7,41.16,45.84,26.9
182,R. Sosa,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,"LAMF, RAMF, LW",25.0,178,Paraguay,"Paraguay, Argentina",2029-06-30,right,19,422,58.02,50.26,30.0,58.28,40.46,62.72,85.82
183,J. McAtee,Manchester City,Manchester City,Inglaterra | Primera División 24/25,"RAMF, CF, AMF",22.0,180,England,England,2026-06-30,left,14,365,84.26,25.27,6.77,68.28,41.13,81.62,65.66
184,Jota Silva,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,"RAMF, RW, AMF",25.0,179,Portugal,Portugal,2028-06-30,right,28,1011,66.36,55.67,39.3,48.28,16.75,81.43,73.35
185,S. Mavididi,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"LAMF, LW",26.0,182,England,"England, Congo DR",2028-06-30,right,30,1768,59.62,56.17,59.97,67.53,73.66,46.81,82.06
186,J. Moder,Feyenoord,Brighton,Inglaterra | Primera División 24/25,"LW, RDMF, RCMF",25.0,188,Poland,Poland,2025-06-30,right,4,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Pablo Sarabia,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"RWF, AMF, RW",32.0,174,Spain,Spain,2025-06-30,left,21,838,69.79,59.2,32.93,34.14,81.83,43.93,69.16
188,M. Munetsi,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"RWF, AMF, CF",28.0,188,Zimbabwe,Zimbabwe,2027-06-30,right,11,958,39.19,20.59,8.76,25.81,16.99,77.72,51.48
189,R. Sessegnon,Fulham,Fulham,Inglaterra | Primera División 24/25,"RAMF, LB, LWB",24.0,178,England,England,2026-06-30,left,13,537,75.94,64.96,19.06,49.68,31.02,87.56,91.26
190,A. Semenyo,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,"RAMF, LAMF",25.0,185,England,"England, Ghana",2029-06-30,right,34,3209,71.37,55.18,76.48,27.96,52.61,77.99,63.01
191,M. Cornet,Southampton,Southampton,Inglaterra | Primera División 24/25,"RAMF, RW",28.0,179,Côte d'Ivoire,"Côte d'Ivoire, France",2027-06-30,left,2,82,16.47,8.22,5.83,5.32,36.08,90.95,78.7
192,Adama Traoré,Fulham,Fulham,Inglaterra | Primera División 24/25,"RAMF, RW, RWF",29.0,178,Spain,"Spain, Mali",2025-06-30,right,33,1771,47.36,82.46,83.41,95.27,54.97,86.54,19.68
193,C. Ogbene,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,RAMF,27.0,181,Nigeria,"Nigeria, Republic of Ireland",2028-06-30,right,5,252,15.56,9.08,34.22,23.01,15.89,48.15,32.75
194,B. Johnson,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"RB, RAMF",25.0,175,England,England,2028-06-30,right,22,1510,36.39,28.26,10.59,23.12,39.35,89.27,82.41
195,Carlos Forbs,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"RW, LW, CF",21.0,169,Portugal,"Portugal, Guinea-Bissau",2028-06-30,left,10,299,19.62,20.5,22.77,11.18,24.22,13.91,57.19
196,D. Brooks,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,"RAMF, AMF",27.0,173,England,"England, Wales",2026-06-30,left,26,977,55.98,55.69,39.76,85.81,62.74,75.79,68.33
197,S. Szmodics,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"LAMF, LW",29.0,167,England,"England, Republic of Ireland",2028-06-30,right,19,1063,77.62,18.8,9.65,15.54,16.18,47.29,70.76
198,N. Broadhead,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"LAMF, AMF, LW",27.0,178,Wales,Wales,2026-06-30,right,16,679,47.17,33.83,44.84,8.71,51.91,18.99,59.45
199,B. De Cordova-Reid,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"LAMF, RAMF, LW",32.0,170,England,"England, Jamaica",2027-06-30,right,23,865,40.73,34.24,14.62,16.77,46.4,41.78,47.27
200,J. Ayew,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"RAMF, AMF, LAMF",33.0,182,France,"France, Ghana",2026-06-30,right,28,1617,66.94,33.39,53.9,50.0,43.58,70.03,64.4
201,Chiquinho,Mallorca,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,LAMF,24.0,175,Portugal,"Portugal, Cape Verde Islands",2026-06-30,right,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,R. Fraser,Southampton,Southampton,Inglaterra | Primera División 24/25,"LAMF, LB, LW",31.0,163,Scotland,Scotland,2026-06-30,right,8,349,18.52,10.33,23.6,18.01,32.98,73.64,49.67
203,R. Manning,Southampton,Southampton,Inglaterra | Primera División 24/25,"LB, LWB",28.0,173,Republic of Ireland,Republic of Ireland,2027-06-30,left,23,1606,16.16,49.45,31.37,64.19,63.6,78.4,72.09
204,Willian,Fulham,Fulham,Inglaterra | Primera División 24/25,"LAMF, LWF, AMF",36.0,175,Brazil,Brazil,2025-06-30,right,9,295,20.93,41.22,26.05,37.96,71.88,8.74,17.8
205,W. Burns,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"RAMF, RW",30.0,173,Wales,Wales,2026-06-30,right,18,1024,17.38,40.47,41.4,57.63,21.08,49.28,68.94
206,E. da Silva Moreira,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,RB,18.0,184,Germany,"Germany, Portugal",2028-06-30,right,2,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,K. Casey,West Ham United U21,West Ham United,Inglaterra | Primera División 24/25,RW,20.0,185,England,England,2027-06-30,right,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,K. McAteer,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"RAMF, RW, LAMF",23.0,177,England,England,2028-06-30,right,15,716,23.13,34.44,22.66,38.82,22.5,82.94,64.67
209,T. Dibling,unknown,Southampton,Inglaterra | Primera División 24/25,RW,0.0,0,unknown,unknown,,unknown,1,107,21.89,27.29,90.05,6.45,34.06,81.65,31.61
210,M. Almirón,Atlanta United,Newcastle United,Inglaterra | Primera División 24/25,RWF,31.0,174,Paraguay,Paraguay,2027-12-31,left,9,210,35.62,29.34,36.91,4.19,46.02,9.87,6.48
211,A. Fatawu,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"RAMF, RW, RB",21.0,177,Ghana,Ghana,2029-06-30,left,11,663,19.38,54.83,90.81,98.49,39.84,84.44,84.05
212,M. Godo,Fulham U21,Fulham,Inglaterra | Primera División 24/25,LAMF,22.0,169,England,England,2028-06-30,right,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,R. Rees-Dottin,Bournemouth U18,Bournemouth,Inglaterra | Primera División 24/25,RAMF,18.0,0,England,England,,unknown,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,W. Alves,Leicester City U21,Leicester City,Inglaterra | Primera División 24/25,LAMF,19.0,0,England,"England, Portugal",2028-06-30,right,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,J. Meghoma,Brentford,Brentford,Inglaterra | Primera División 24/25,LB,18.0,176,England,"England, Nigeria",2028-06-30,left,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,F. Buonanotte,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"RAMF, AMF",20.0,174,Argentina,"Argentina, Italy",2028-06-30,left,29,1651,62.89,40.96,35.13,20.86,53.76,55.57,79.98
217,J. Monga,Leicester City U21,Leicester City,Inglaterra | Primera División 24/25,"RAMF, RWF, LAMF",15.0,0,England,England,,unknown,4,74,15.56,9.2,91.45,11.51,18.47,13.02,32.75
218,J. Robinson,Southampton U21,Southampton,Inglaterra | Primera División 24/25,"LAMF, LW",18.0,0,England,England,,unknown,2,46,15.56,25.07,60.86,3.98,26.26,17.53,65.31
219,J. Evans,Leicester City U21,Leicester City,Inglaterra | Primera División 24/25,LAMF,16.0,0,England,England,,unknown,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,T. Dibling,Southampton U21,Southampton,Inglaterra | Primera División 24/25,"RW, RWF, RAMF",19.0,178,England,England,2027-06-30,left,31,1944,40.4,27.84,66.56,14.14,40.65,53.29,47.87
221,J. Devenny,Crystal Palace U21,Crystal Palace,Inglaterra | Primera División 24/25,"LW, RWF, LCMF",21.0,0,Northern Ireland,"Northern Ireland, Scotland",,left,20,531,46.13,38.53,4.25,30.86,34.41,50.14,81.58
222,T. George,Chelsea,Chelsea,Inglaterra | Primera División 24/25,"RAMF, CF, AMF",19.0,0,England,England,2027-06-30,right,7,138,66.59,71.62,77.1,78.06,57.5,17.53,64.23
223,J. Soler,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,LAMF,20.0,175,Argentina,"Argentina, Paraguay",2026-12-31,left,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,E. Nwaneri,Arsenal,Arsenal,Inglaterra | Primera División 24/25,"RWF, RCMF",18.0,165,England,"England, Nigeria",,left,25,955,70.49,53.03,64.01,67.31,58.2,49.66,29.94
225,Dango Ouattara,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,"LAMF, CF, RAMF",23.0,177,Burkina Faso,Burkina Faso,2028-06-30,left,32,2227,73.34,61.32,51.26,82.26,35.24,85.32,51.28
226,Gustavo Nunes,Brentford,Brentford,Inglaterra | Primera División 24/25,"LAMF, LW, AMF",19.0,173,Brazil,Brazil,2030-06-30,right,3,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Y. Minteh,Brighton,Brighton,Inglaterra | Primera División 24/25,"RAMF, RW",20.0,180,Gambia,Gambia,2029-06-30,left,29,1744,76.38,73.3,64.11,58.71,25.22,54.55,69.33
228,M. Moore,Tottenham Hotspur U18,Tottenham Hotspur,Inglaterra | Primera División 24/25,"LWF, RAMF",17.0,180,England,England,2027-06-30,right,8,246,26.63,65.23,77.42,81.51,45.7,34.12,22.83
229,Luis Guilherme,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"LWF, RAMF, RW",19.0,175,Brazil,Brazil,2029-06-30,left,11,193,21.6,20.43,53.55,58.98,36.18,80.22,94.35
230,W. Odobert,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"RWF, LWF",20.0,182,France,"France, Martinique",2029-06-30,right,13,691,44.4,22.01,50.83,38.49,50.13,50.63,47.99
231,K. Kvaratskhelia,PSG,PSG,Francia | Primera División 24/25,"LWF, RWF, CF",24.0,183,Georgia,Georgia,2027-06-30,right,13,878,60.56,80.03,70.19,64.24,89.11,62.39,47.05
232,O. Dembélé,PSG,PSG,Francia | Primera División 24/25,"RWF, CF",27.0,178,France,"France, Mauritania",2028-06-30,both,28,1787,99.03,92.34,76.52,58.23,88.54,14.16,17.45
233,B. Barcola,PSG,PSG,Francia | Primera División 24/25,LWF,22.0,182,France,"France, Togo",2028-06-30,right,32,2206,95.69,90.8,50.66,50.25,72.88,77.35,46.5
234,A. Golovin,Monaco,Monaco,Francia | Primera División 24/25,"LAMF, LCMF",28.0,178,Russia,Russia,2029-06-30,right,19,1301,58.07,57.46,50.44,55.44,82.78,52.2,83.4
235,R. Cherki,Olympique Lyonnais,Olympique Lyonnais,Francia | Primera División 24/25,"RAMF, RW, RWF",21.0,177,France,"France, Algeria",2026-06-30,right,28,2105,81.5,95.5,75.38,48.29,92.22,52.45,9.1
236,E. Zhegrova,Lille,Lille,Francia | Primera División 24/25,"RAMF, RW",26.0,181,Germany,"Germany, Kosovo",2026-06-30,left,12,1055,73.76,67.97,55.25,78.61,73.8,41.32,12.9
237,M. Akliouche,Monaco,Monaco,Francia | Primera División 24/25,"RAMF, RW",23.0,183,France,"France, Algeria",2028-06-30,left,30,2549,59.33,91.16,63.16,45.06,84.94,16.38,62.87
238,Lee Kang-In,PSG,PSG,Francia | Primera División 24/25,"RWF, RCMF, CF",24.0,173,Korea Republic,Korea Republic,2028-06-30,left,29,1703,73.04,85.42,53.48,62.53,96.27,55.93,35.95
239,M. Greenwood,Olympique Marseille,Olympique Marseille,Francia | Primera División 24/25,"RAMF, CF, RW",23.0,181,England,"England, Jamaica",2029-06-30,right,32,2836,92.79,78.41,77.75,72.91,81.08,48.78,27.04
240,S. Benrahma, NEOM,Olympique Lyonnais,Francia | Primera División 24/25,"LWF, RW, RWF",29.0,172,Algeria,"Algeria, France",2027-06-30,right,13,827,39.48,70.95,70.79,65.44,72.53,6.44,44.36
241,H. Traoré,Auxerre,Auxerre,Francia | Primera División 24/25,"LW, LWF, AMF",25.0,177,Côte d'Ivoire,Côte d'Ivoire,2028-06-30,right,24,2121,89.49,50.58,44.18,41.9,55.09,72.19,56.26
242,J. Boga,Nice,Nice,Francia | Primera División 24/25,"LW, LWF, AMF",28.0,172,France,"France, Côte d'Ivoire",2027-06-30,right,20,1109,46.29,72.94,83.01,60.0,48.45,19.43,13.01
243,S. Diop,Nice,Nice,Francia | Primera División 24/25,"LWF, CF, LW",24.0,175,France,"France, Senegal",2027-06-30,right,26,1161,88.61,61.91,16.87,32.03,79.81,42.42,74.87
244,M. Simon,Nantes,Nantes,Francia | Primera División 24/25,"LAMF, LWF, LW",29.0,168,Nigeria,Nigeria,2026-06-30,right,30,2633,64.32,77.85,83.26,86.2,36.01,30.78,26.76
245,M. Daramy,Reims,Reims,Francia | Primera División 24/25,"LAMF, LW",22.0,180,Denmark,"Denmark, Sierra Leone",2028-06-30,right,2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Z. Aboukhlal,Toulouse,Toulouse,Francia | Primera División 24/25,"RWF, AMF, CF",25.0,179,Netherlands,"Netherlands, Morocco",2026-06-30,left,24,2000,75.64,36.82,19.72,35.44,12.75,70.61,24.6
247,R. Del Castillo,Brest,Brest,Francia | Primera División 24/25,"RWF, RAMF, RW",29.0,172,France,"France, Spain",2027-06-30,left,24,1279,76.79,77.13,36.58,83.92,73.51,37.96,62.18
248,D. Bakwa,Strasbourg,Strasbourg,Francia | Primera División 24/25,"RW, RWB, RAMF",22.0,180,France,"France, Congo DR",2027-06-30,left,28,2519,59.44,79.44,78.1,66.58,67.72,51.76,24.4
249,Jota,Rennes,Rennes,Francia | Primera División 24/25,"LAMF, LW, LWF",25.0,175,Portugal,Portugal,2027-06-30,right,9,371,60.08,37.6,63.42,67.09,48.86,6.91,21.8
250,K. Nakamura,Reims,Reims,Francia | Primera División 24/25,"LW, LAMF, LWF",24.0,180,Japan,Japan,2028-06-30,right,31,2764,86.96,42.0,44.56,51.39,44.37,38.46,32.77
251,A. Zaroury,Lens,Lens,Francia | Primera División 24/25,"LW, LAMF, AMF",24.0,176,Belgium,"Belgium, Morocco",2028-06-30,right,26,1414,37.64,69.31,76.27,85.44,72.03,29.03,47.61
252,O. Sahraoui,Lille,Lille,Francia | Primera División 24/25,"LAMF, LW, LWF",23.0,170,Norway,"Norway, Morocco",2029-06-30,right,28,1409,55.87,77.01,62.15,28.35,81.87,21.31,40.76
