,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Centros,Juego asociado,Juego aéreo,Defensa
130,B. Soumaré,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"LCMF, LDMF",26.0,188,France,"France, Senegal",2026-06-30,right,28,2178,21.46,22.92,55.93,25.53,66.07,78.77,47.85
131,J. Kluivert,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,AMF,26.0,172,Netherlands,"Netherlands, Suriname",2028-06-30,right,31,2314,92.99,72.81,78.7,77.87,31.05,40.37,33.26
132,Daniel Podence,Al Shabab,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"AMF, RAMF",29.0,165,Portugal,Portugal,2025-06-30,right,2,60,25.24,21.7,67.4,9.6,34.1,7.94,20.3
133,A. Grønbæk,Southampton,Southampton,Inglaterra | Primera División 24/25,"AMF, CF",23.0,176,Denmark,Denmark,2029-06-30,right,4,162,26.33,18.48,23.53,14.47,9.33,75.81,58.68
134,M. Lemina,Galatasaray,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"LCMF, RCMF, LDMF",31.0,184,Gabon,"Gabon, France",2025-06-30,right,17,1539,48.18,46.91,22.77,59.87,53.37,87.71,83.04
135,A. Doucouré,Everton,Everton,Inglaterra | Primera División 24/25,"AMF, RDMF, LCMF",32.0,183,France,"France, Mali",2025-06-30,right,30,2634,58.24,43.25,27.6,46.8,22.57,62.09,39.28
136,M. Damsgaard,Brentford,Brentford,Inglaterra | Primera División 24/25,"AMF, LCMF",24.0,180,Denmark,Denmark,2030-06-30,right,35,2858,50.26,83.75,70.2,82.93,74.4,40.91,55.98
137,T. Doyle,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"RCMF, LCMF",23.0,172,England,England,2028-06-30,right,24,650,29.93,42.53,35.87,76.53,81.2,9.34,79.55
138,F. Onyeka,Augsburg,Brentford,Inglaterra | Primera División 24/25,"LCMF, RW",26.0,183,Nigeria,Nigeria,2027-06-30,right,2,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,F. Downes,Southampton,Southampton,Inglaterra | Primera División 24/25,"RCMF, DMF, LCMF",26.0,178,England,England,2028-06-30,right,24,2077,43.69,31.26,41.87,10.33,44.83,68.11,66.98
140,W. Hughes,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,"RCMF, LCMF",30.0,185,England,England,2027-06-30,left,30,2059,23.65,57.66,38.7,47.6,52.07,60.91,76.59
141,C. Eriksen,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"LCMF, RDMF, LDMF",33.0,181,Denmark,Denmark,2025-06-30,right,21,1169,25.48,73.05,13.47,75.6,78.9,35.57,46.75
142,J. Sarmiento,Burnley,Brighton,Inglaterra | Primera División 24/25,AMF,22.0,183,England,"England, Ecuador",2027-06-30,right,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,J. Schlupp,Celtic,Crystal Palace,Inglaterra | Primera División 24/25,"AMF, RAMF, LW",32.0,178,Germany,"Germany, Ghana",2025-06-30,left,12,172,40.48,25.32,41.9,95.73,35.1,53.84,81.13
144,O. Hutchinson,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"AMF, RAMF, CF",21.0,174,England,"England, Jamaica",2029-06-30,left,28,2519,63.13,50.42,76.83,69.33,24.43,22.97,31.03
145,C. Chaplin,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,AMF,28.0,168,England,England,2026-06-30,left,19,799,57.82,52.61,53.83,80.47,45.68,33.04,31.37
146,B. Traoré,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,RCMF,23.0,183,Mali,Mali,2027-06-30,right,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,J. Aribo,Southampton,Southampton,Inglaterra | Primera División 24/25,"LCMF, RCMF, LCB",28.0,183,England,"England, Nigeria",2026-06-30,left,30,2122,61.66,37.23,62.97,63.33,56.97,70.61,54.59
148,W. Smallbone,Southampton,Southampton,Inglaterra | Primera División 24/25,"LCMF, RCMF",25.0,183,England,"England, Republic of Ireland",2026-06-30,right,15,736,46.84,39.55,20.2,36.13,40.0,64.44,60.41
149,Y. Ayari,Brighton,Brighton,Inglaterra | Primera División 24/25,"LCMF, LDMF",21.0,172,Sweden,"Sweden, Tunisia",2027-06-30,right,31,2001,46.76,54.37,50.4,58.47,64.1,51.84,78.04
150,A. Irving,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"LCMF, AMF, LAMF",24.0,190,Scotland,Scotland,2026-06-30,left,10,214,31.29,21.22,5.57,63.6,66.63,10.84,57.18
151,A. Lallana,Southampton,Southampton,Inglaterra | Primera División 24/25,"LCMF, LDMF, RCMF",36.0,172,England,England,2025-06-30,both,14,432,20.13,52.16,59.33,84.87,65.97,57.61,61.4
152,M. Harness,Derby County,Ipswich Town,Inglaterra | Primera División 24/25,"AMF, LW, LAMF",28.0,180,England,"England, Republic of Ireland",2025-06-30,right,2,59,19.82,28.38,12.7,9.6,10.63,7.94,45.32
153,M. Luongo,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"RCMF, LDMF, LCMF",32.0,176,Australia,"Australia, Italy",2025-06-30,right,9,232,19.82,13.13,5.9,79.2,14.07,64.31,88.19
154,T. Collyer,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"RCMF, LDMF",21.0,180,England,England,2027-06-30,right,6,219,19.82,48.7,47.7,79.93,48.87,89.91,84.12
155,B. Winterburn,Bournemouth U21,Bournemouth,Inglaterra | Primera División 24/25,AMF,20.0,0,England,England,,unknown,3,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,H. Armstrong,Derby County,Everton,Inglaterra | Primera División 24/25,"AMF, RDMF",18.0,185,England,England,2027-06-30,right,3,58,41.61,16.0,38.53,16.2,11.97,52.04,48.41
157,J. King,Fulham,Fulham,Inglaterra | Primera División 24/25,"AMF, LAMF",18.0,0,England,England,,unknown,5,102,32.25,31.27,80.47,74.4,43.3,16.64,76.33
158,L. Bergvall,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"RCMF, DMF, LCMF",19.0,186,Sweden,Sweden,2031-06-30,right,27,1384,24.88,39.66,57.03,63.07,57.93,57.44,80.73
159,M. Golding,Leicester City,Leicester City,Inglaterra | Primera División 24/25,AMF,18.0,0,England,"England, Republic of Ireland",2028-06-30,right,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Mateus Fernandes,Southampton,Southampton,Inglaterra | Primera División 24/25,"AMF, LW, LCMF",20.0,178,Portugal,Portugal,2029-06-30,right,33,2899,53.59,50.04,83.8,41.73,54.1,39.84,62.47
161,B. El Khannouss,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"AMF, CF",20.0,180,Belgium,"Belgium, Morocco",2028-06-30,right,30,2176,53.53,62.14,77.9,57.87,60.63,44.17,37.79
162,J. Enciso,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"AMF, LAMF, CF",21.0,173,Paraguay,Paraguay,2027-06-30,right,23,1126,69.58,59.12,83.0,65.73,21.15,67.84,22.07
163,Youssef Chermiti,Everton,Everton,Inglaterra | Primera División 24/25,"AMF, CF",20.0,192,Portugal,"Portugal, Tunisia",2027-06-30,right,4,66,41.03,16.7,12.77,18.47,6.97,19.24,20.89
164,Y. Konak,Brentford,Brentford,Inglaterra | Primera División 24/25,"RCMF, LAMF, AMF",19.0,181,Türkiye,Türkiye,2029-06-30,right,9,87,29.42,11.6,14.33,9.6,20.9,66.64,84.92
165,R. Esse,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,"AMF, RAMF, RWF",19.0,178,England,"England, Côte d'Ivoire",2030-06-30,right,4,59,83.19,33.13,70.07,9.6,12.7,20.04,28.74
166,A. Rabiot,Olympique Marseille,Olympique Marseille,Francia | Primera División 24/25,"AMF, LWF, RCMF",30.0,188,France,France,2026-06-30,left,27,2530,87.64,64.02,55.05,49.37,74.18,88.2,41.77
167,Fabián Ruiz,PSG,PSG,Francia | Primera División 24/25,"LCMF, DMF",29.0,189,Spain,Spain,2027-06-30,left,29,2038,79.92,84.1,29.97,62.42,88.61,13.28,30.57
168,I. Bennacer,Olympique Marseille,Olympique Marseille,Francia | Primera División 24/25,RCMF,27.0,175,France,"France, Algeria",2027-06-30,left,11,621,21.5,81.45,43.24,66.21,88.74,22.72,67.18
169,T. Almada,Olympique Lyonnais,Olympique Lyonnais,Francia | Primera División 24/25,"AMF, LAMF, RAMF",24.0,171,Argentina,"Argentina, Italy",2029-06-30,right,14,875,61.86,67.61,39.39,80.58,88.76,13.75,19.88
170,A. Gomes,Lille,Lille,Francia | Primera División 24/25,"AMF, CF",24.0,168,England,"England, Portugal",2025-06-30,right,14,779,64.91,88.14,24.39,80.63,69.87,53.51,10.96
171,M. Caqueret,Como,Olympique Lyonnais,Francia | Primera División 24/25,"RCMF, LDMF",24.0,174,France,France,2027-06-30,right,9,648,34.42,37.01,52.29,41.79,57.66,50.17,71.4
172,O. Mangala,Everton,Olympique Lyonnais,Francia | Primera División 24/25,LCMF,26.0,178,Belgium,"Belgium, Congo DR",2028-06-30,right,1,73,22.95,19.83,28.82,8.84,55.82,17.72,41.05
173,T. Minamino,Monaco,Monaco,Francia | Primera División 24/25,"AMF, LAMF, LW",30.0,172,Japan,Japan,2027-06-30,right,29,2247,80.52,88.58,53.53,56.21,42.42,35.07,32.68
174,B. Bourigeaud,Al Duhail,Rennes,Francia | Primera División 24/25,RCMF,31.0,178,France,France,2027-06-30,right,1,86,81.93,49.06,54.84,14.47,58.34,86.17,95.15
175,P. Højbjerg,Olympique Marseille,Olympique Marseille,Francia | Primera División 24/25,"LCMF, LDMF, DMF",29.0,187,Denmark,"Denmark, France",2025-06-30,right,28,2731,54.82,69.8,39.47,22.37,92.13,64.85,60.79
176,H. Diarra,Strasbourg,Strasbourg,Francia | Primera División 24/25,"RCMF, AMF",21.0,178,Senegal,"Senegal, France",2028-06-30,right,28,2439,68.29,75.93,76.05,65.89,39.03,48.49,30.6
177,S. Fofana,Rennes,Rennes,Francia | Primera División 24/25,"LCMF, AMF",30.0,185,France,"France, Côte d'Ivoire",2026-06-30,right,14,882,65.36,66.08,67.42,81.79,65.87,74.33,19.24
178,J. Veretout,Olympique Lyonnais,Olympique Lyonnais,Francia | Primera División 24/25,"RCMF, RDMF",32.0,177,France,France,2026-06-30,right,25,1552,64.78,40.73,34.82,54.95,66.29,41.7,26.81
179,A. Harit,Olympique Marseille,Olympique Marseille,Francia | Primera División 24/25,"AMF, LCMF",27.0,180,France,"France, Morocco",2027-06-30,right,12,551,73.93,80.46,79.58,8.84,67.21,7.54,14.46
180,R. Faivre,Brest,Brest,Francia | Primera División 24/25,"AMF, RW, LCMF",26.0,180,France,"France, Algeria",2028-06-30,left,20,1003,84.07,74.6,81.37,52.84,50.0,41.22,16.41
181,L. Blas,Rennes,Rennes,Francia | Primera División 24/25,"AMF, RWF, CF",27.0,180,France,"France, Martinique",2027-06-30,left,27,2330,89.7,81.96,78.58,73.68,39.74,37.54,18.68
182,Andrey Santos,Strasbourg,Strasbourg,Francia | Primera División 24/25,"LCMF, RCMF, DMF",21.0,180,Brazil,Brazil,2030-06-30,right,30,2947,84.03,52.77,47.71,58.74,65.11,82.56,75.94
183,V. Barco,Strasbourg,Strasbourg,Francia | Primera División 24/25,"LCMF, LB, LWB",20.0,172,Argentina,Argentina,2028-06-30,left,12,1073,26.48,52.42,77.32,68.42,67.74,40.33,73.57
184,A. Grønbæk,Southampton,Rennes,Francia | Primera División 24/25,"AMF, LWF, LW",23.0,176,Denmark,Denmark,2029-06-30,right,16,896,79.17,69.35,63.63,25.42,13.55,35.59,47.85
185,V. Rongier,Olympique Marseille,Olympique Marseille,Francia | Primera División 24/25,"LCMF, RCMF, RB",30.0,172,France,France,2026-06-30,right,24,1613,65.83,41.23,26.03,39.84,81.61,64.17,72.59
186,A. Matusiwa,Rennes,Rennes,Francia | Primera División 24/25,"LCMF, DMF, RCMF",27.0,173,Netherlands,"Netherlands, Angola",2028-06-30,right,27,2157,44.55,51.53,38.26,59.47,66.92,88.49,81.67
187,I. Koné,Rennes,Rennes,Francia | Primera División 24/25,"LCMF, RCMF",22.0,188,Côte d'Ivoire,"Côte d'Ivoire, Canada",2029-06-30,right,19,779,55.67,48.22,78.11,62.68,37.61,20.12,21.49
188,B. Santamaria,Nice II,Nice,Francia | Primera División 24/25,"LCMF, RCMF",30.0,183,France,France,2026-06-30,right,22,1476,31.96,45.15,54.29,10.63,55.55,91.07,64.03
189,N. Bentaleb,Lille,Lille,Francia | Primera División 24/25,"RCMF, RDMF, LCMF",30.0,187,France,"France, Algeria",2026-06-30,left,9,285,77.53,23.4,19.53,51.26,74.66,23.7,42.2
190,M. Camara,Brest,Brest,Francia | Primera División 24/25,"RCMF, RDMF, AMF",26.0,178,France,"France, Gambia",2026-06-30,right,32,2699,78.45,58.76,71.11,71.32,42.29,78.14,52.77
191,H. Boudaoui,Nice,Nice,Francia | Primera División 24/25,"RCMF, LCMF",25.0,175,Algeria,Algeria,2027-06-30,right,27,2471,64.59,66.61,68.47,64.32,56.24,64.59,67.79
192,T. Savanier,Montpellier,Montpellier,Francia | Primera División 24/25,"AMF, LW",33.0,172,France,"France, Algeria",2026-06-30,right,29,2495,49.37,87.62,72.84,84.11,60.13,60.33,21.11
193,H. Haraldsson,Lille,Lille,Francia | Primera División 24/25,"AMF, LAMF, RW",22.0,180,Iceland,Iceland,2028-06-30,right,23,1760,87.48,82.75,70.16,66.32,60.95,20.8,24.54
194,A. Diouf,Lens,Lens,Francia | Primera División 24/25,"LCMF, RCMF",21.0,187,France,"France, Senegal",2028-06-30,left,32,2229,50.04,62.03,88.39,35.58,40.2,51.33,35.49
195,T. Ndombèlé,Nice,Nice,Francia | Primera División 24/25,"LCMF, LDMF",28.0,181,France,"France, Congo DR",2026-06-30,right,18,1224,53.8,61.47,82.45,51.47,38.45,30.17,44.4
196,M. Sanson,Nice,Nice,Francia | Primera División 24/25,"LCMF, LDMF",30.0,180,France,France,2027-06-30,right,4,197,90.78,27.24,77.21,57.47,21.0,74.8,78.57
197,P. Rosario,Nice,Nice,Francia | Primera División 24/25,"LCMF, DMF, RCMF",28.0,188,Netherlands,"Netherlands, Dominican Republic",2025-06-30,right,28,1900,67.62,28.34,11.87,45.26,52.66,84.42,54.01
198,N. Ahamada,Rennes,Rennes,Francia | Primera División 24/25,"LCMF, RCMF, CF",23.0,183,France,"France, Comoros",2026-06-30,right,3,73,27.29,12.6,63.89,15.16,13.71,9.75,21.57
199,D. Kuzyaev,Le Havre,Le Havre,Francia | Primera División 24/25,"RCMF, LCMF",32.0,182,Russia,Russia,2025-06-30,right,12,645,55.33,38.51,29.32,31.16,47.75,45.64,72.96
200,N. El Aynaoui,Lens,Lens,Francia | Primera División 24/25,"LCMF, DMF",23.0,185,France,"France, Morocco",2027-06-30,right,22,1587,81.26,53.95,59.79,30.32,55.5,76.7,73.95
201,T. Teuma,Reims,Reims,Francia | Primera División 24/25,"AMF, LCMF, CF",31.0,176,France,"France, Malta",2027-06-30,left,17,828,50.15,60.49,41.66,79.37,76.74,25.93,50.73
202,A. Fulgini,Lens,Lens,Francia | Primera División 24/25,"AMF, CF",28.0,182,Côte d'Ivoire,"Côte d'Ivoire, France",2027-06-30,right,23,1168,65.51,79.87,78.0,83.79,53.66,52.62,22.48
203,H. Magnetti,Brest,Brest,Francia | Primera División 24/25,"LCMF, LDMF",26.0,180,France,France,2027-06-30,right,30,2337,46.77,22.18,43.95,28.53,43.37,57.96,37.07
204,G. Kamara,Al Shabab,Rennes,Francia | Primera División 24/25,"LCMF, LDMF",29.0,183,Finland,"Finland, Sierra Leone",2028-06-30,right,13,742,19.57,36.02,9.71,8.84,72.84,45.07,56.72
205,J. Lepenant,Nantes,Nantes,Francia | Primera División 24/25,"RCMF, AMF",22.0,176,France,France,2027-06-30,right,28,2210,56.25,42.07,37.84,69.89,30.95,64.7,60.89
206,C. Tolisso,Olympique Lyonnais,Olympique Lyonnais,Francia | Primera División 24/25,"LCMF, LDMF",30.0,181,France,"France, Togo",2027-06-30,right,31,2563,88.03,81.9,50.82,63.74,85.08,70.68,59.17
207,A. Thomasson,Lens,Lens,Francia | Primera División 24/25,"RCMF, AMF",31.0,175,France,"France, Croatia",2026-06-30,right,31,2678,64.61,78.65,65.37,58.74,59.11,53.77,69.17
208,Y. Kechta,Le Havre,Le Havre,Francia | Primera División 24/25,"AMF, LCMF, RCMF",23.0,166,Morocco,"Morocco, France",2026-06-30,left,29,2069,61.2,46.02,60.97,78.11,42.82,39.7,61.08
209,K. Doumbia,Brest,Brest,Francia | Primera División 24/25,"AMF, LCMF, CF",22.0,170,Mali,Mali,2029-06-30,right,28,1341,70.08,62.02,58.79,35.05,43.92,38.64,32.34
210,J. Ferri,Montpellier,Montpellier,Francia | Primera División 24/25,"LCMF, LDMF, RDMF",33.0,173,France,France,2026-06-30,right,23,1747,23.22,32.01,33.74,52.11,76.84,64.75,41.25
211,H. Abdelli,Angers SCO,Angers SCO,Francia | Primera División 24/25,"AMF, CF, LCMF",25.0,185,France,"France, Algeria",2026-06-30,left,30,2916,77.7,63.81,77.39,65.58,78.61,49.48,31.79
212,H. Massengo,Auxerre,Auxerre,Francia | Primera División 24/25,"LCMF, RCMF",23.0,178,France,"France, Congo",2027-06-30,right,15,973,24.42,32.21,56.39,69.58,25.74,47.96,32.72
213,V. Sierro,Toulouse,Toulouse,Francia | Primera División 24/25,"LCMF, RCMF",29.0,184,Switzerland,Switzerland,2026-06-30,right,27,2418,76.02,68.4,32.63,40.74,64.95,75.75,62.92
214,C. Cásseres,Toulouse,Toulouse,Francia | Primera División 24/25,"RCMF, LCMF",25.0,175,Venezuela,Venezuela,2027-06-30,right,30,2723,42.9,54.83,58.55,51.47,52.29,62.88,71.34
215,R. Ilie,Catanzaro,Nice,Francia | Primera División 24/25,"LCMF, LWF",21.0,186,Romania,Romania,2027-06-30,right,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,N. Schmidt,Toulouse,Toulouse,Francia | Primera División 24/25,"LCMF, RCMF",27.0,184,Germany,Germany,2027-06-30,right,9,249,37.01,79.47,30.29,94.95,88.45,60.33,45.88
217,N. Mendy,Lens,Lens,Francia | Primera División 24/25,"RCMF, LCMF",32.0,168,France,"France, Senegal",2025-06-30,right,8,445,18.82,12.73,45.61,9.74,43.13,28.43,81.42
218,O. Targhalline,Feyenoord,Le Havre,Francia | Primera División 24/25,"LCMF, AMF",22.0,186,Morocco,Morocco,2025-06-30,right,14,1059,20.01,53.94,40.97,82.0,57.79,59.99,54.04
219,E. Sabbi,Vancouver Whitecaps,Le Havre,Francia | Primera División 24/25,"AMF, RW, CF",27.0,179,Ghana,"Ghana, United States",2027-06-30,right,15,721,46.21,36.19,85.53,37.16,23.47,27.38,50.68
220,B. Bouchouari,Saint-Étienne,Saint-Étienne,Francia | Primera División 24/25,"RCMF, LCMF",23.0,165,Belgium,"Belgium, Morocco",2026-06-30,right,24,1870,45.14,49.26,73.45,55.63,74.84,37.38,45.75
221,T. Kadewere,Nantes,Nantes,Francia | Primera División 24/25,"AMF, RAMF, RCMF",29.0,183,Zimbabwe,Zimbabwe,2027-06-30,right,12,567,71.33,68.15,52.71,14.16,32.42,84.38,45.51
222,R. Ndiaye,Le Havre,Le Havre,Francia | Primera División 24/25,"LCMF, RCMF",23.0,179,France,"France, Senegal",2026-06-30,right,26,1187,55.14,50.82,13.39,43.05,21.82,64.28,61.53
223,E. Owusu,Auxerre,Auxerre,Francia | Primera División 24/25,"RCMF, LCMF",27.0,182,France,"France, Ghana",2027-06-30,right,26,2380,43.44,29.62,32.55,67.58,19.24,53.8,67.43
224,M. Zajc,Toulouse,Toulouse,Francia | Primera División 24/25,"RCMF, RDMF, LCMF",30.0,178,Slovenia,Slovenia,2026-06-30,right,19,359,33.37,36.38,45.63,12.84,46.39,65.59,40.2
225,R. Raveloson,Young Boys,Auxerre,Francia | Primera División 24/25,"LCMF, CB",28.0,182,Madagascar,"Madagascar, France",2026-06-30,right,13,830,57.65,32.33,23.42,36.84,48.32,70.7,37.12
226,A. Moueffek,Saint-Étienne,Saint-Étienne,Francia | Primera División 24/25,"RCMF, RDMF",24.0,179,France,"France, Morocco",2028-06-30,right,20,1027,32.96,52.76,46.71,74.84,26.29,54.91,50.36
227,F. Mollet,Nantes,Nantes,Francia | Primera División 24/25,"AMF, RAMF, RCMF",33.0,174,France,France,2025-06-30,right,9,290,41.17,51.96,46.58,73.89,31.74,51.2,20.62
228,L. Coulibaly,Auxerre,Auxerre,Francia | Primera División 24/25,"RCMF, RW",21.0,186,Côte d'Ivoire,Côte d'Ivoire,2028-06-30,right,2,51,84.18,18.56,20.37,17.05,15.37,19.85,21.75
229,D. Genreau,Deportivo La Coruña,Toulouse,Francia | Primera División 24/25,RCMF,25.0,175,France,"France, Australia",2025-06-30,right,8,273,37.96,78.92,29.97,89.58,59.49,56.85,53.65
230,F. Coquelin,Nantes,Nantes,Francia | Primera División 24/25,"LCMF, DMF, RCMF",33.0,177,France,"France, Réunion",,right,4,119,43.87,59.0,28.66,90.95,52.24,73.59,61.54
231,L. Fomba,Saint-Étienne,Saint-Étienne,Francia | Primera División 24/25,"LCMF, DMF, RDMF",27.0,188,France,"France, Mali",2026-06-30,right,7,250,18.98,29.11,45.26,10.53,46.74,70.17,78.01
232,J. Martin,Brest,Brest,Francia | Primera División 24/25,"LCMF, LDMF, DMF",35.0,184,France,France,2025-06-30,right,16,585,64.61,30.97,32.84,73.89,45.37,45.28,78.64
233,F. Tardieu,Saint-Étienne,Saint-Étienne,Francia | Primera División 24/25,"LCMF, DMF",33.0,181,France,France,2026-06-30,right,22,1164,24.14,71.06,10.87,38.11,72.74,84.38,62.64
234,A. Dioussé,Auxerre,Auxerre,Francia | Primera División 24/25,"LCMF, RCMF",27.0,175,Senegal,Senegal,2026-06-30,left,15,721,22.9,24.77,17.97,64.32,46.03,14.62,45.36
235,K. Fila,Dender,Strasbourg,Francia | Primera División 24/25,LCMF,26.0,183,Poland,Poland,2025-06-30,right,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,L. Mouton,Saint-Étienne,Saint-Étienne,Francia | Primera División 24/25,"LCMF, RCMF",22.0,180,France,France,2025-06-30,right,23,1139,34.69,65.96,70.11,38.58,59.05,45.17,79.6
237,B. Nadir,Olympique Marseille,Olympique Marseille,Francia | Primera División 24/25,"RCMF, RWF, AMF",21.0,172,France,"France, Algeria",2026-06-30,left,14,408,67.74,54.92,93.66,72.16,74.29,76.91,22.83
238,B. Old,Saint-Étienne,Saint-Étienne,Francia | Primera División 24/25,"RCMF, RWF, RW",22.0,173,New Zealand,New Zealand,2028-06-30,left,11,533,37.84,41.15,79.42,53.37,32.82,25.49,23.87
239,P. Capelle,Angers SCO,Angers SCO,Francia | Primera División 24/25,"RCMF, RDMF, LDMF",37.0,181,France,France,2025-06-30,left,16,575,22.13,42.84,47.97,81.26,46.62,57.67,69.22
240,John Patrick,Reims,Reims,Francia | Primera División 24/25,"LCMF, RCMF, RDMF",21.0,192,Spain,"Spain, Republic of Ireland",2025-06-30,right,11,549,23.29,17.93,72.66,52.84,21.58,71.78,75.3
241,Y. Belkhdim,Angers SCO,Angers SCO,Francia | Primera División 24/25,"RCMF, LDMF, RDMF",23.0,175,France,"France, Morocco",2027-06-30,right,28,1605,48.68,33.9,14.45,27.11,14.03,16.7,83.94
242,K. Danois,Auxerre,Auxerre,Francia | Primera División 24/25,"LCMF, RCMF",20.0,183,Guadeloupe,"Guadeloupe, France",2028-06-30,right,22,1626,29.86,55.24,55.0,87.42,53.18,68.64,63.8
243,N. Kandil,Amiens SC,Strasbourg,Francia | Primera División 24/25,AMF,23.0,167,France,"France, Morocco",2027-06-30,left,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,P. Diong,Strasbourg,Strasbourg,Francia | Primera División 24/25,"AMF, RDMF, LCMF",18.0,190,Senegal,Senegal,2029-06-30,right,9,122,81.66,21.61,9.42,12.74,41.66,95.04,64.21
245,David Pereira da Costa,Portland Timbers,Lens,Francia | Primera División 24/25,"AMF, CF, RWF",24.0,168,Portugal,"Portugal, France",2026-06-30,right,11,403,36.5,75.21,70.08,80.84,64.42,7.7,10.06
246,D. Bakola,Olympique Marseille U19,Olympique Marseille,Francia | Primera División 24/25,RCMF,17.0,0,France,"France, Congo",2027-06-30,right,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,I. Camara,Dijon,Nice,Francia | Primera División 24/25,"LCMF, RCMF",20.0,0,Guinea,Guinea,2025-06-30,right,4,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,M. Amougou,Chelsea,Saint-Étienne,Francia | Primera División 24/25,"LCMF, AMF",19.0,177,France,"France, Cameroon",2026-06-30,right,17,945,27.44,21.99,43.82,61.05,37.45,29.28,49.2
249,S. Cara,Montpellier II,Montpellier,Francia | Primera División 24/25,"AMF, CF",20.0,0,France,France,,unknown,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
