,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Progresion de pelota,Juego asociado,Juego aéreo,1v1 en defensa,Defensa
130,I. Zabarnyi,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,RCB,22.0,189,Ukraine,Ukraine,2029-06-30,right,33,3142,39.2,56.65,57.9,83.06,30.79,52.07,79.91,64.8
131,L. Shaw,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"LCB, LB",29.0,181,England,England,2027-06-30,left,5,246,31.4,89.64,4.91,82.76,86.03,40.74,81.17,30.91
132,M. Kilman,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"LCB, CB",27.0,194,England,"England, Ukraine",2031-06-30,left,35,3388,36.21,52.9,56.75,51.07,45.23,70.85,39.35,64.41
133,N. Mazraoui,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"RCB, RWB, RB",27.0,183,Netherlands,"Netherlands, Morocco",2028-06-30,right,34,2869,36.24,73.65,83.32,47.45,56.59,29.75,78.83,53.22
134,V. van Dijk,Liverpool,Liverpool,Inglaterra | Primera División 24/25,LCB,33.0,193,Netherlands,"Netherlands, Suriname",2027-06-30,right,35,3497,83.65,66.84,61.07,76.5,87.87,93.74,61.12,46.48
135,B. Badiashile,Chelsea,Chelsea,Inglaterra | Primera División 24/25,"LCB, RCB",24.0,194,France,"France, Congo DR",2030-06-30,left,5,375,26.26,29.05,90.47,82.57,70.44,47.21,15.91,38.3
136,J. Kiwior,Arsenal,Arsenal,Inglaterra | Primera División 24/25,LCB,25.0,189,Poland,Poland,2028-06-30,left,14,965,60.3,48.96,21.87,31.45,60.14,17.99,35.61,26.89
137,J. Gomez,Liverpool,Liverpool,Inglaterra | Primera División 24/25,"RCB, LB",27.0,188,England,"England, Gambia",2027-06-30,right,9,585,46.27,51.26,39.23,81.96,81.71,58.75,57.15,66.86
138,R. Drăgușin,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"RCB, LCB",23.0,191,Romania,Romania,2030-06-30,right,16,1400,37.35,49.56,62.34,54.32,41.03,38.84,33.29,62.82
139,N. Collins,Brentford,Brentford,Inglaterra | Primera División 24/25,RCB,24.0,195,Republic of Ireland,Republic of Ireland,2029-06-30,right,35,3482,73.81,58.84,66.03,43.36,53.71,84.86,66.73,78.28
140,W. Fofana,Chelsea,Chelsea,Inglaterra | Primera División 24/25,"RCB, RB",24.0,186,France,"France, Côte d'Ivoire",2029-06-30,right,14,1315,30.63,47.64,60.65,56.68,57.71,47.16,29.84,22.69
141,K. Danso,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"RCB, LCB",26.0,190,Austria,"Austria, Ghana",2027-06-30,right,7,623,43.89,58.01,62.64,67.87,58.95,66.32,19.11,47.72
142,J. Quansah,Liverpool,Liverpool,Inglaterra | Primera División 24/25,"RCB, RB",22.0,190,England,"England, Scotland",2027-06-30,right,12,479,33.13,59.88,57.36,65.96,59.39,42.35,56.73,49.52
143,M. Senesi,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,LCB,27.0,185,Argentina,"Argentina, Italy",2026-06-30,left,15,1119,37.26,60.39,78.22,87.99,34.11,35.15,82.24,74.72
144,T. Harwood-Bellis,Southampton,Southampton,Inglaterra | Primera División 24/25,"RCB, LCB",23.0,188,England,England,2028-06-30,right,32,2967,70.92,56.77,59.74,81.73,61.12,37.81,29.63,63.67
145,T. Adarabioyo,Chelsea,Chelsea,Inglaterra | Primera División 24/25,"RCB, LCB",27.0,196,England,"England, Nigeria",2028-06-30,right,20,1402,74.79,40.0,69.98,57.24,70.96,58.59,46.36,50.26
146,W. Faes,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"RCB, LCB",27.0,187,Belgium,Belgium,2027-06-30,right,31,2836,60.5,55.58,20.21,43.6,41.38,47.2,35.63,74.47
147,J. Lerma,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,"LCMF, RCB",30.0,179,Colombia,Colombia,2026-06-30,right,30,2239,51.31,84.88,80.93,44.95,45.23,29.73,27.43,47.72
148,M. Lacroix,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,CB,25.0,190,France,"France, Guadeloupe",2029-06-30,right,32,3115,72.46,49.36,61.19,39.49,27.1,53.04,77.01,70.16
149,Toti,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,LCB,26.0,187,Guinea-Bissau,"Guinea-Bissau, Portugal",2029-06-30,left,28,2595,32.35,57.12,70.26,54.44,43.93,48.19,42.24,48.04
150,I. Diop,Fulham,Fulham,Inglaterra | Primera División 24/25,RCB,28.0,194,France,"France, Senegal",2027-06-30,right,21,1509,41.36,41.85,24.0,36.12,58.69,43.61,48.74,35.56
151,A. Webster,Brighton,Brighton,Inglaterra | Primera División 24/25,"LCB, RCB",30.0,190,England,England,2026-06-30,right,11,697,35.93,56.97,30.98,89.04,75.09,76.83,20.79,54.71
152,K. Mavropanos,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"RCB, CB",27.0,194,Greece,Greece,2028-06-30,right,31,2178,48.82,46.63,78.93,61.17,41.4,74.64,40.98,46.41
153,L. Kelly,Juventus,Newcastle United,Inglaterra | Primera División 24/25,"LB, LCB",26.0,190,England,England,2029-06-30,left,10,363,51.84,64.4,31.52,16.68,25.0,39.59,56.96,74.49
154,H. Maguire,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"CB, RCB",32.0,194,England,England,2026-06-30,right,24,1712,74.35,47.1,23.08,31.85,45.47,63.18,56.03,47.12
155,J. van Hecke,Brighton,Brighton,Inglaterra | Primera División 24/25,RCB,24.0,189,Netherlands,Netherlands,2027-06-30,right,31,3032,63.07,86.18,56.99,93.88,73.08,72.85,40.58,52.88
156,A. Gray,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"LCB, RCB, RB",19.0,183,England,"England, Scotland",2030-06-30,right,25,1682,28.81,22.86,44.72,24.86,52.15,22.02,11.64,34.42
157,Igor Julio,Brighton,Brighton,Inglaterra | Primera División 24/25,"LCB, LB",27.0,185,Brazil,Brazil,2027-06-30,left,12,1027,35.06,38.56,58.27,64.49,81.4,45.01,13.64,40.59
158,Diego Carlos,Fenerbahçe,Aston Villa,Inglaterra | Primera División 24/25,RCB,31.0,185,Brazil,"Brazil, Spain",2026-06-30,right,10,952,32.5,35.7,27.22,40.42,55.65,15.55,47.99,22.63
159,C. Bassey,Fulham,Fulham,Inglaterra | Primera División 24/25,LCB,25.0,185,England,"England, Nigeria",2027-06-30,left,33,3203,60.33,41.74,74.67,69.07,52.71,40.24,82.01,40.87
160,Chadi Riad,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,LCB,21.0,187,Spain,"Spain, Morocco",2029-06-30,left,1,95,26.26,44.57,54.86,77.1,54.95,42.86,61.45,45.39
161,J. Greaves,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,LCB,24.0,193,England,England,2029-06-30,left,22,2131,68.71,26.15,53.67,30.19,33.64,89.63,43.55,63.85
162,V. Lindelöf,Manchester United,Manchester United,Inglaterra | Primera División 24/25,CB,30.0,187,Sweden,Sweden,2025-06-30,right,13,576,26.26,51.66,35.4,11.38,37.76,23.19,7.57,29.17
163,Morato,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,"LCB, RCB",23.0,192,Brazil,Brazil,2029-06-30,left,24,985,32.5,25.14,30.21,6.03,36.17,26.6,73.46,56.68
164,N. Milenković,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,RCB,27.0,195,Serbia,Serbia,2029-06-30,right,34,3385,92.1,56.92,40.47,14.25,20.75,80.16,57.36,38.71
165,T. Chalobah,Chelsea,Chelsea,Inglaterra | Primera División 24/25,RCB,25.0,192,Sierra Leone,"Sierra Leone, England",2028-06-30,right,24,2093,93.55,76.2,79.77,43.06,53.69,55.0,60.42,66.28
166,J. Tarkowski,Everton,Everton,Inglaterra | Primera División 24/25,RCB,32.0,185,England,"England, Poland",2026-06-30,right,33,3224,62.25,80.23,46.59,35.96,38.9,80.76,64.58,69.77
167,T. Mings,Aston Villa,Aston Villa,Inglaterra | Primera División 24/25,LCB,32.0,196,England,"England, Barbados",2026-06-30,left,13,1158,49.14,53.65,40.02,51.07,50.7,63.94,36.92,41.16
168,A. Bella-Kotchap,Southampton,Southampton,Inglaterra | Primera División 24/25,"CB, RCB",23.0,190,Germany,"Germany, Cameroon",2026-06-30,right,4,364,41.35,43.36,15.65,21.78,57.1,70.43,79.81,69.46
169,S. van den Berg,Brentford,Brentford,Inglaterra | Primera División 24/25,"LCB, RB, RCB",23.0,192,Netherlands,Netherlands,2029-06-30,right,28,2565,43.32,44.2,31.21,23.55,27.76,51.83,31.59,58.73
170,E. Pinnock,Brentford,Brentford,Inglaterra | Primera División 24/25,"LCB, CB",31.0,187,England,"England, Jamaica",2027-06-30,left,22,2108,75.92,41.97,36.82,23.04,32.29,86.7,71.21,78.51
171,C. Richards,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,"RCB, LCB",25.0,188,United States,United States,2027-06-30,right,21,1806,69.55,35.88,43.46,28.6,21.78,57.15,81.03,75.89
172,L. Dunk,Brighton,Brighton,Inglaterra | Primera División 24/25,"LCB, RCB",33.0,192,England,England,2026-06-30,right,25,2356,44.19,59.02,17.92,72.48,86.92,54.4,21.36,44.29
173,J. Bednarek,Southampton,Southampton,Inglaterra | Primera División 24/25,"CB, LCB",29.0,189,Poland,Poland,2027-06-30,right,29,2713,66.93,40.75,37.45,9.53,58.74,69.37,70.89,78.7
174,B. Godfrey,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"RCB, RB",27.0,183,England,"England, Jamaica",2029-06-30,right,3,174,26.26,40.15,25.33,41.36,17.94,62.56,24.98,10.64
175,F. Schär,Newcastle United,Newcastle United,Inglaterra | Primera División 24/25,RCB,33.0,186,Switzerland,Switzerland,2026-06-30,right,31,2946,91.51,55.57,58.48,68.71,43.79,42.12,42.41,48.38
176,B. Davies,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,LCB,32.0,181,Wales,Wales,2025-06-30,left,14,1237,35.27,38.98,60.91,75.23,57.06,55.34,8.79,46.56
177,E. Agbadou,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"CB, LCB",27.0,192,Côte d'Ivoire,Côte d'Ivoire,2028-06-30,right,13,1255,33.43,39.42,85.0,48.74,47.55,60.43,71.54,58.35
178,C. Okoli,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"LCB, RCB",23.0,191,Italy,"Italy, Nigeria",2029-06-30,right,18,1253,77.46,24.29,11.64,29.95,32.01,54.58,81.21,73.64
179,S. Bueno,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"CB, RCB",26.0,192,Uruguay,Uruguay,2028-06-30,right,28,1905,36.19,31.46,43.43,12.06,36.82,31.79,73.22,47.23
180,D. Burn,Newcastle United,Newcastle United,Inglaterra | Primera División 24/25,LCB,32.0,198,England,England,2026-06-30,left,34,3410,68.7,46.07,37.52,13.22,45.89,83.93,45.28,48.82
181,V. Coufal,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"RB, RCB",32.0,174,Czech Republic,Czech Republic,2025-06-30,right,19,988,36.0,74.03,87.29,50.96,20.89,40.15,52.2,54.05
182,D. O'Shea,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"RCB, RB, CB",26.0,188,Republic of Ireland,Republic of Ireland,2029-06-30,right,32,3158,38.63,60.92,32.8,41.17,22.1,70.29,73.5,70.66
183,Y. Mosquera,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,RCB,23.0,188,Colombia,Colombia,2026-06-30,right,5,496,40.3,58.8,72.38,28.04,35.0,73.03,90.89,71.01
184,L. Thomas,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"LB, LCB, LWB",23.0,181,England,England,2026-06-30,left,11,968,37.46,52.27,85.49,27.41,29.11,15.08,75.89,72.92
185,M. Keane,Everton,Everton,Inglaterra | Primera División 24/25,LCB,32.0,188,England,"England, Republic of Ireland",2025-06-30,right,11,957,87.87,28.15,5.19,11.92,39.18,79.31,23.55,45.41
186,Jorge Cuenca,Fulham,Fulham,Inglaterra | Primera División 24/25,LCB,25.0,190,Spain,Spain,2028-06-30,left,6,302,26.26,21.0,81.31,12.85,23.32,63.21,17.48,24.03
187,J. Aribo,Southampton,Southampton,Inglaterra | Primera División 24/25,"LCMF, RCMF, LCB",28.0,183,England,"England, Nigeria",2026-06-30,left,30,2122,90.49,71.01,72.15,35.84,63.11,20.9,61.68,26.13
188,R. Edwards,Queens Park Rangers,Southampton,Inglaterra | Primera División 24/25,RCB,21.0,185,England,England,2028-06-30,right,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,N. Wood,Southampton,Southampton,Inglaterra | Primera División 24/25,"LCB, CB",22.0,188,England,"England, Jamaica",2028-06-30,right,9,696,32.91,25.3,42.64,13.71,56.54,48.59,62.76,35.47
190,C. Taylor,Southampton,Southampton,Inglaterra | Primera División 24/25,"LB, LCB",31.0,183,England,England,2026-06-30,left,7,322,26.26,57.9,65.72,30.96,38.88,51.58,12.43,64.38
191,J. Vestergaard,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"LCB, RCB",32.0,199,Denmark,"Denmark, Germany",2027-06-30,right,18,1520,33.15,24.02,47.27,33.93,53.88,39.22,75.26,55.5
192,C. Coady,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"RCB, CB, LCB",32.0,185,England,England,2026-06-30,right,19,1614,28.9,52.33,31.17,38.36,72.27,16.6,33.6,40.65
193,M. Doherty,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"RCB, RB",33.0,185,Republic of Ireland,Republic of Ireland,2026-06-30,right,28,2190,80.82,87.01,62.8,74.46,58.04,63.21,56.96,44.72
194,W. Boly,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,RCB,34.0,195,France,"France, Côte d'Ivoire",2025-06-30,right,6,194,50.03,21.15,51.89,49.67,21.5,87.49,96.31,91.39
195,E. Krafth,Newcastle United,Newcastle United,Inglaterra | Primera División 24/25,"RCB, RB",30.0,184,Sweden,Sweden,2025-06-30,right,10,357,30.57,46.18,13.83,35.14,18.83,26.41,58.27,59.14
196,A. Tuanzebe,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"RB, RCB",27.0,185,Congo DR,"Congo DR, England",2025-06-30,right,19,1572,30.42,43.95,59.0,19.74,24.25,41.65,46.07,45.39
197,J. Bree,Southampton,Southampton,Inglaterra | Primera División 24/25,"RCB, RWB, RB",27.0,172,England,England,2026-06-30,right,15,982,36.17,72.3,42.9,45.12,37.15,55.81,49.81,40.84
198,C. Dawson,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"LCB, CB",34.0,188,England,England,2025-06-30,right,15,1112,35.13,25.46,23.57,42.57,38.71,68.42,28.86,73.19
199,J. Evans,Manchester United,Manchester United,Inglaterra | Primera División 24/25,LCB,37.0,188,Northern Ireland,Northern Ireland,2025-06-30,right,6,331,38.8,47.66,89.04,11.68,42.43,79.78,10.61,39.68
200,J. Hill,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,"RB, RCB",23.0,184,England,England,2026-06-30,right,10,499,52.02,90.26,72.36,62.76,45.05,65.6,51.54,46.33
201,L. Woolfenden,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"RCB, CB",26.0,193,England,England,2027-06-30,right,15,1312,26.26,20.02,6.94,29.58,32.38,16.37,20.68,60.16
202,J. Stephens,Southampton,Southampton,Inglaterra | Primera División 24/25,"LCB, CB",31.0,185,England,England,2025-06-30,right,17,1348,74.45,37.55,17.29,50.0,63.86,25.0,69.39,64.43
203,N. Djiga,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"CB, LCB, RB",22.0,187,Burkina Faso,"Burkina Faso, Serbia",2028-06-30,right,4,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,E. Cashin,Brighton,Brighton,Inglaterra | Primera División 24/25,LCB,23.0,184,England,"England, Republic of Ireland",2027-06-30,left,2,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,C. Burgess,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,LCB,29.0,194,Scotland,"Scotland, Australia",2025-06-30,left,17,1623,44.37,64.36,7.31,29.95,21.26,43.33,53.22,65.75
206,N. Clyne,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,"RCB, RWB, LCB",34.0,175,England,"England, Grenada",2025-06-30,right,13,557,27.12,56.67,27.9,35.07,18.6,8.0,52.99,58.9
207,J. Ward,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,"LCB, CB",35.0,188,England,England,2025-06-30,right,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,B. Mee,Brentford,Brentford,Inglaterra | Primera División 24/25,LCB,35.0,180,England,England,2025-06-30,left,7,224,26.26,40.84,5.0,73.97,29.49,40.53,12.57,23.68
209,A. Cresswell,West Ham United,West Ham United,Inglaterra | Primera División 24/25,LCB,35.0,170,England,England,2025-06-30,left,15,768,28.46,66.29,25.42,58.04,40.7,41.11,70.47,53.14
210,A. Dorrington,Aberdeen,Tottenham Hotspur,Inglaterra | Primera División 24/25,LCB,19.0,0,England,England,2029-06-30,right,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,L. Bogarde,Aston Villa U21,Aston Villa,Inglaterra | Primera División 24/25,"RB, RDMF, LCB",21.0,183,Netherlands,"Netherlands, Suriname",2025-06-30,right,8,536,36.44,71.39,69.39,48.79,59.98,24.54,42.01,48.75
212,G. Edmundson,Middlesbrough,Ipswich Town,Inglaterra | Primera División 24/25,RCB,27.0,190,England,England,2025-06-30,right,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,T. Fredricson,Manchester United U21,Manchester United,Inglaterra | Primera División 24/25,"LCB, RCB",20.0,0,England,England,,right,2,177,26.26,19.59,45.75,54.51,58.79,63.28,90.33,48.46
214,Luiz Felipe,Gremio Anapolis,Nottingham Forest,Inglaterra | Primera División 24/25,LCB,21.0,0,Brazil,Brazil,,unknown,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,A. Heaven,Manchester United,Manchester United,Inglaterra | Primera División 24/25,LCB,18.0,0,England,England,2025-06-30,left,2,101,26.26,19.59,75.86,86.68,39.11,12.93,41.31,76.01
216,A. Pond,Wolverhampton Wanderers U21,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,RCB,21.0,191,England,England,2027-06-30,right,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Kim Ji-Soo,Brentford,Brentford,Inglaterra | Primera División 24/25,"LCB, RB",20.0,192,Korea Republic,Korea Republic,2027-06-30,right,3,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Vitor Reis,Manchester City,Manchester City,Inglaterra | Primera División 24/25,LCB,19.0,186,Brazil,Brazil,2029-06-30,right,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,J. Simpson-Pusey,Manchester City U21,Manchester City,Inglaterra | Primera División 24/25,"RCB, LCB",19.0,0,England,England,,right,2,116,26.26,22.9,45.37,52.41,71.07,11.3,26.78,44.94
220,J. Acheampong,Chelsea,Chelsea,Inglaterra | Primera División 24/25,RCB,19.0,0,England,"England, Republic of Ireland",2029-06-30,right,4,190,49.35,23.51,82.29,50.86,52.48,17.39,32.03,37.97
221,Dean Huijsen,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,LCB,20.0,195,Netherlands,"Netherlands, Spain",2030-06-30,right,29,2505,82.64,78.09,53.6,91.64,56.29,76.03,79.18,69.46
222,J. O'Brien,Everton,Everton,Inglaterra | Primera División 24/25,"RB, RCB",23.0,197,Republic of Ireland,Republic of Ireland,,right,18,1562,74.18,59.72,61.4,41.75,19.0,63.24,58.76,28.86
223,L. Yoro,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"RCB, LCB",19.0,190,France,"France, Côte d'Ivoire",2029-06-30,right,20,1244,48.38,46.02,22.29,61.21,76.21,31.04,39.21,38.53
224,Murillo,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,"LCB, CB",22.0,184,Brazil,Brazil,2029-06-30,left,34,3314,74.41,67.43,76.07,62.52,21.82,57.81,42.73,75.55
225,A. Khusanov,Manchester City,Manchester City,Inglaterra | Primera División 24/25,RCB,21.0,186,Uzbekistan,Uzbekistan,2029-06-30,right,6,542,30.27,19.78,30.07,75.61,64.72,69.85,54.95,35.79
226,Marquinhos,PSG,PSG,Francia | Primera División 24/25,RCB,30.0,183,Brazil,"Brazil, Portugal",2028-06-30,right,21,1811,66.62,70.95,53.87,94.41,95.38,61.98,20.85,45.12
227,L. Hernández,PSG,PSG,Francia | Primera División 24/25,"LB, LCB",29.0,184,France,"France, Spain",2028-06-30,left,15,860,27.6,52.51,60.92,78.61,71.63,55.16,31.27,35.74
228,W. Pacho,PSG,PSG,Francia | Primera División 24/25,LCB,23.0,188,Ecuador,Ecuador,2029-06-30,left,27,2241,31.75,41.99,23.89,21.11,71.04,37.92,93.3,72.18
229,Lucas Beraldo,PSG,PSG,Francia | Primera División 24/25,"RCB, LB, LCB",21.0,182,Brazil,Brazil,2028-06-30,left,23,2075,73.1,62.01,52.76,84.22,90.57,77.45,44.48,44.74
230,M. Škriniar,Fenerbahçe,PSG,Francia | Primera División 24/25,"RCB, LCB",30.0,188,Slovakia,Slovakia,2028-06-30,right,5,426,34.19,60.53,73.44,84.93,71.89,42.94,50.21,52.18
231,K. Danso,Tottenham Hotspur,Lens,Francia | Primera División 24/25,"CB, RCB",26.0,190,Austria,"Austria, Ghana",2027-06-30,right,12,1181,48.4,67.93,81.44,69.79,74.98,77.26,59.53,67.5
232,F. Medina,Lens,Lens,Francia | Primera División 24/25,"LCB, LB",25.0,184,Argentina,Argentina,2028-06-30,left,27,2613,50.34,80.96,63.87,86.75,78.21,30.56,63.77,53.58
233,W. Singo,Monaco,Monaco,Francia | Primera División 24/25,"RCB, RB",24.0,190,Côte d'Ivoire,Côte d'Ivoire,2028-06-30,right,25,2144,70.64,67.41,81.72,83.73,65.83,78.25,45.38,49.53
234,L. Balerdi,Olympique Marseille,Olympique Marseille,Francia | Primera División 24/25,"CB, RCB",26.0,187,Argentina,"Argentina, Italy",2028-06-30,right,25,2298,43.28,59.9,71.84,58.51,89.91,61.88,80.99,45.38
235,B. Diakité,Lille,Lille,Francia | Primera División 24/25,RCB,24.0,185,France,"France, Guinea",2028-06-30,right,30,2967,92.86,39.14,53.44,60.83,70.38,83.83,45.54,27.6
236,M. Niakhaté,Olympique Lyonnais,Olympique Lyonnais,Francia | Primera División 24/25,LCB,29.0,190,France,"France, Senegal",2028-06-30,left,29,2843,28.39,56.76,40.35,73.77,76.75,34.57,65.68,29.67
237,Y. Ndayishimiye,Nice,Nice,Francia | Primera División 24/25,"CB, RCB",26.0,183,Burundi,Burundi,2027-06-30,right,23,2127,81.81,54.44,44.39,49.53,60.71,51.13,61.11,65.08
238,M. Salisu,Monaco,Monaco,Francia | Primera División 24/25,LCB,26.0,191,Ghana,Ghana,2028-06-30,left,15,1166,81.22,36.85,38.3,72.08,52.97,81.04,26.51,68.5
239,Luiz Felipe,Olympique Marseille,Olympique Marseille,Francia | Primera División 24/25,RCB,28.0,187,Brazil,"Brazil, Italy",2026-06-30,right,2,79,26.01,19.81,4.53,20.35,37.12,14.45,94.91,65.64
240,Logan Costa,Villarreal,Toulouse,Francia | Primera División 24/25,"CB, RCB",23.0,190,France,"France, Cape Verde Islands",2030-06-30,right,1,97,26.01,21.53,7.08,76.2,54.81,90.04,94.15,79.2
241,P. Kimpembe,PSG,PSG,Francia | Primera División 24/25,LCB,29.0,183,France,"France, Congo DR",2026-06-30,left,2,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,M. Bard,Nice,Nice,Francia | Primera División 24/25,"LWB, LCB, LB",24.0,173,France,France,2028-06-30,left,22,1927,84.57,86.82,68.02,80.19,46.04,52.71,58.89,59.38
243,G. Kondogbia,Olympique Marseille,Olympique Marseille,Francia | Primera División 24/25,"LCB, RDMF",32.0,188,France,"France, Central African Republic",2027-06-30,left,25,2219,38.67,44.46,81.84,76.25,85.97,39.62,45.8,44.71
244,L. Brassier,Rennes,Rennes,Francia | Primera División 24/25,"LCB, LB",25.0,186,France,"France, Guadeloupe",2026-06-30,left,24,2019,72.26,43.04,49.98,95.61,57.88,81.32,18.28,32.3
