,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Centros,Juego asociado,Juego aéreo,Defensa
131,Yellu Santiago,Getafe,Getafe,España | Primera División 24/25,"RCMF, LCMF, DMF",20.0,192,Spain,Spain,2025-06-30,right,16,408,19.33,15.1,30.8,74.8,13.68,53.97,65.97
132,Marc Casadó,Barcelona,Barcelona,España | Primera División 24/25,"RDMF, LDMF, DMF",21.0,172,Spain,Spain,2028-06-30,right,23,1756,51.86,64.43,45.44,46.32,85.0,26.85,82.6
133,Sergi Altimira,Real Betis,Real Betis,España | Primera División 24/25,"RDMF, LDMF, LCMF",23.0,188,Spain,Spain,2029-06-30,right,29,1942,35.59,49.96,59.12,23.68,58.14,52.53,65.24
134,P. Foden,Manchester City,Manchester City,Inglaterra | Primera División 24/25,"AMF, RCMF, RW",24.0,171,England,England,2027-06-30,left,26,1842,92.78,87.17,71.17,79.7,64.53,42.25,8.11
135,Rodri,Manchester City,Manchester City,Inglaterra | Primera División 24/25,"RDMF, DMF",28.0,191,Spain,Spain,2027-06-30,right,2,69,20.61,29.09,27.52,11.74,68.17,92.3,27.29
136,D. Rice,Arsenal,Arsenal,Inglaterra | Primera División 24/25,"LCMF, RCMF, DMF",26.0,185,England,"England, Republic of Ireland",2028-06-30,right,33,2901,63.71,83.58,47.05,73.41,63.79,58.08,31.13
137,M. Ødegaard,Arsenal,Arsenal,Inglaterra | Primera División 24/25,RCMF,26.0,178,Norway,Norway,2028-06-30,left,27,2303,64.3,93.63,75.57,79.24,88.26,25.01,9.41
138,Bruno Guimarães,Newcastle United,Newcastle United,Inglaterra | Primera División 24/25,"DMF, RCMF",27.0,182,Brazil,"Brazil, Spain",2028-06-30,right,35,3277,70.81,79.4,79.6,75.15,77.77,49.66,55.98
139,C. Palmer,Chelsea,Chelsea,Inglaterra | Primera División 24/25,AMF,22.0,189,England,England,2033-06-30,left,34,3222,95.42,91.43,87.71,85.23,57.17,10.31,15.53
140,M. Caicedo,Chelsea,Chelsea,Inglaterra | Primera División 24/25,"RDMF, LDMF, RB",23.0,178,Ecuador,Ecuador,2031-06-30,right,35,3420,43.69,56.4,66.69,40.34,80.41,67.74,70.47
141,E. Fernández,Chelsea,Chelsea,Inglaterra | Primera División 24/25,"LDMF, RDMF",24.0,178,Argentina,Argentina,2032-06-30,right,33,2961,84.64,86.34,57.25,80.49,76.16,29.19,40.49
142,D. Szoboszlai,Liverpool,Liverpool,Inglaterra | Primera División 24/25,AMF,24.0,186,Hungary,Hungary,2028-06-30,right,33,2528,80.09,83.01,53.39,82.99,46.95,46.15,31.07
143,A. Mac Allister,Liverpool,Liverpool,Inglaterra | Primera División 24/25,LDMF,26.0,174,Argentina,"Argentina, Italy",2028-06-30,right,34,2817,75.38,70.64,57.41,62.05,65.45,53.08,70.73
144,J. Maddison,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"LCMF, AMF",28.0,175,England,England,2028-06-30,right,31,1979,93.47,89.84,90.97,83.18,86.42,40.88,22.45
145,Bruno Fernandes,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"AMF, LCMF, RCMF",30.0,179,Portugal,Portugal,2027-06-30,right,33,3044,83.51,91.49,70.81,61.74,82.9,31.34,40.69
146,Bernardo Silva,Manchester City,Manchester City,Inglaterra | Primera División 24/25,"RDMF, LCMF, RAMF",30.0,173,Portugal,Portugal,2026-06-30,left,30,2637,66.26,80.57,60.53,68.79,55.34,15.35,43.23
147,Lucas Paquetà,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"LCMF, AMF",27.0,180,Brazil,"Brazil, Portugal",2027-06-30,left,31,2543,68.14,62.05,63.86,64.47,68.9,70.58,55.62
148,K. Mainoo,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"LCMF, RCMF, LDMF",20.0,175,England,"England, Ghana",2027-06-30,right,22,1623,29.03,52.11,70.47,42.16,36.24,52.17,48.78
149,D. Kulusevski,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"RCMF, RWF, RAMF",25.0,186,Sweden,"Sweden, North Macedonia",2028-06-30,left,31,2636,88.78,85.99,80.0,67.95,45.4,17.38,27.89
150,K. De Bruyne,Manchester City,Manchester City,Inglaterra | Primera División 24/25,"AMF, RCMF",33.0,181,Belgium,Belgium,2025-06-30,right,25,1666,84.32,94.42,71.0,66.82,77.25,24.39,15.65
151,A. Onana,Aston Villa,Aston Villa,Inglaterra | Primera División 24/25,"RDMF, RCMF, LDMF",23.0,195,Senegal,"Senegal, Belgium",2029-06-30,right,23,1529,76.91,28.54,61.23,70.83,45.5,93.94,59.64
152,Mikel Merino,Arsenal,Arsenal,Inglaterra | Primera División 24/25,"LCMF, CF",28.0,189,Spain,Spain,2028-06-30,left,26,1596,87.25,69.6,51.21,52.35,42.23,82.52,33.76
153,A. Garnacho,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"AMF, LWF, LAMF",20.0,180,Spain,"Spain, Argentina",2028-06-30,right,34,2391,82.27,78.03,86.88,64.39,32.06,12.95,22.44
154,M. Ugarte,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"RCMF, LCMF, LDMF",24.0,182,Uruguay,Uruguay,2029-06-30,right,27,1862,50.67,43.25,68.24,70.34,50.2,62.13,76.8
155,P. Sarr,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"LCMF, RCMF, RDMF",22.0,184,Senegal,Senegal,2030-06-30,right,33,1911,74.54,53.84,65.4,30.04,56.14,64.03,50.75
156,Joelinton,Newcastle United,Newcastle United,Inglaterra | Primera División 24/25,LCMF,28.0,186,Brazil,Brazil,2028-06-30,right,29,2632,73.18,50.99,59.49,38.67,46.89,80.03,40.13
157,M. Gibbs-White,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,AMF,25.0,171,England,"England, Jamaica",2027-06-30,right,31,2715,78.51,82.65,72.92,72.54,66.7,62.49,21.57
158,B. Kamara,Aston Villa,Aston Villa,Inglaterra | Primera División 24/25,"RDMF, RCMF, LDMF",25.0,184,France,"France, Senegal",2027-06-30,right,23,1642,23.66,35.5,58.67,12.46,54.47,69.22,71.67
159,S. Tonali,Newcastle United,Newcastle United,Inglaterra | Primera División 24/25,"DMF, RCMF",24.0,181,Italy,Italy,2028-06-30,right,33,2624,67.9,42.98,69.73,54.17,54.7,38.42,49.68
160,E. Álvarez,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"RDMF, LCMF, DMF",27.0,187,Mexico,Mexico,2028-06-30,right,25,1757,26.14,35.5,41.46,81.36,50.96,79.65,60.45
161,C. Doucouré,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,"LCMF, RCMF",25.0,180,Mali,Mali,2029-06-30,right,13,517,32.21,31.87,58.12,73.26,27.74,70.16,63.62
162,R. Gravenberch,Liverpool,Liverpool,Inglaterra | Primera División 24/25,RDMF,22.0,190,Netherlands,"Netherlands, Suriname",2028-06-30,right,34,3210,28.58,59.61,75.95,71.06,63.52,68.68,70.77
163,R. Bentancur,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,DMF,27.0,187,Uruguay,Uruguay,2026-06-30,right,23,1656,62.04,39.61,21.86,73.75,70.35,67.78,73.44
164,João Gomes,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"LCMF, RCMF",24.0,176,Brazil,Brazil,2030-06-30,right,33,3027,64.42,42.57,67.69,54.85,58.05,28.42,64.87
165,M. Mount,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"AMF, RWF, RW",26.0,181,England,England,2028-06-30,right,14,488,73.5,37.44,34.81,52.35,21.16,66.45,28.4
166,H. Elliott,Liverpool,Liverpool,Inglaterra | Primera División 24/25,"AMF, RCMF",22.0,170,England,England,2027-06-30,left,15,343,47.36,73.05,54.03,57.12,60.58,43.95,22.49
167,R. Lavia,Chelsea,Chelsea,Inglaterra | Primera División 24/25,"LDMF, RDMF, DMF",21.0,181,Belgium,Belgium,2030-06-30,right,13,752,28.2,36.87,60.97,11.74,53.12,72.06,43.95
168,C. Jones,Liverpool,Liverpool,Inglaterra | Primera División 24/25,"AMF, LDMF, RB",24.0,185,England,England,2027-06-30,right,30,1705,75.84,52.2,63.12,26.82,77.63,46.18,33.64
169,Y. Bissouma,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"DMF, LDMF",28.0,182,Côte d'Ivoire,"Côte d'Ivoire, Mali",2026-06-30,right,25,1430,58.31,26.04,51.04,12.23,66.39,63.74,71.29
170,S. McTominay,Napoli,Manchester United,Inglaterra | Primera División 24/25,"AMF, RDMF",27.0,193,England,"England, Scotland",2028-06-30,right,2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,M. Kovačić,Manchester City,Manchester City,Inglaterra | Primera División 24/25,"DMF, LDMF, RDMF",31.0,177,Croatia,Croatia,2027-06-30,right,29,2228,75.0,54.55,62.41,12.35,85.55,36.03,35.49
172,A. Wharton,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,RCMF,21.0,182,England,England,2029-06-30,left,20,1409,28.38,74.51,47.56,67.27,57.82,36.26,66.28
173,I. Sangaré,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,"RDMF, LCMF",27.0,191,Côte d'Ivoire,Côte d'Ivoire,2028-06-30,right,10,427,25.28,35.48,25.17,11.74,47.41,45.14,79.1
174,K. Dewsbury-Hall,Chelsea,Chelsea,Inglaterra | Primera División 24/25,"AMF, RDMF, LDMF",26.0,178,England,England,2029-06-30,left,12,326,20.61,68.67,37.29,16.25,34.04,57.25,34.96
175,J. Ward-Prowse,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"DMF, LDMF, RDMF",30.0,177,England,England,2027-06-30,right,21,1332,26.44,60.09,8.22,73.75,46.35,41.0,32.75
176,T. Souček,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"RCMF, AMF, RDMF",30.0,192,Czech Republic,Czech Republic,2027-06-30,right,32,2577,86.68,40.41,16.78,50.91,28.67,88.09,41.51
177,J. Willock,Newcastle United,Newcastle United,Inglaterra | Primera División 24/25,"LCMF, LWF, LW",25.0,179,England,"England, Montserrat",2027-06-30,right,30,1196,40.41,71.24,70.7,40.72,36.6,21.64,59.42
178,Danilo,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,"DMF, LCMF, LDMF",24.0,176,Brazil,Brazil,2029-06-30,left,7,286,20.61,20.44,30.78,13.52,24.93,24.03,52.76
179,M. Jensen,Brentford,Brentford,Inglaterra | Primera División 24/25,"LCMF, LDMF, RCMF",29.0,180,Denmark,Denmark,2026-06-30,right,21,937,25.8,84.67,49.36,62.73,68.26,70.54,16.59
180,K. Phillips,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"LDMF, RDMF, LCMF",29.0,178,England,"England, Jamaica",2028-06-30,right,19,1351,28.27,25.56,33.16,38.67,44.42,54.9,82.38
181,L. Ugochukwu,Southampton,Southampton,Inglaterra | Primera División 24/25,"RCMF, LCMF",21.0,190,France,"France, Nigeria",2030-06-30,right,24,1680,50.13,38.19,68.03,37.05,39.67,73.04,66.5
182,André,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"RCMF, LCMF, DMF",23.0,176,Brazil,Brazil,2029-06-30,right,30,2464,24.78,17.36,54.07,11.74,57.53,13.1,69.73
183,Y. Tielemans,Aston Villa,Aston Villa,Inglaterra | Primera División 24/25,"LDMF, LCMF, AMF",27.0,176,Belgium,"Belgium, Congo DR",2027-06-30,right,35,3318,63.12,77.02,74.03,34.02,77.56,65.41,55.17
184,S. Longstaff,Newcastle United,Newcastle United,Inglaterra | Primera División 24/25,RCMF,27.0,180,England,England,2025-06-30,right,24,945,29.73,30.22,20.17,39.7,44.71,57.17,49.95
185,V. Janelt,Brentford,Brentford,Inglaterra | Primera División 24/25,"LDMF, DMF, LCMF",26.0,184,Germany,Germany,2026-06-30,left,32,2468,47.7,57.14,20.3,66.59,35.62,50.92,65.34
186,E. Buendía,Bayer Leverkusen,Aston Villa,Inglaterra | Primera División 24/25,"AMF, LAMF, LW",28.0,172,Argentina,"Argentina, Spain",2027-06-30,right,12,166,47.03,17.48,61.12,11.74,54.68,9.37,74.58
187,P. Billing,Napoli,Bournemouth,Inglaterra | Primera División 24/25,"AMF, CF, RDMF",28.0,193,Denmark,"Denmark, Nigeria",2027-06-30,left,10,243,42.06,78.32,45.38,91.74,32.23,81.79,87.82
188,J. Garner,Everton,Everton,Inglaterra | Primera División 24/25,"LDMF, RDMF, RB",24.0,182,England,England,2026-06-30,right,18,1455,26.28,51.53,23.11,50.72,50.45,59.61,71.96
189,D. McNeil,Everton,Everton,Inglaterra | Primera División 24/25,"AMF, LW",25.0,183,England,England,2027-06-30,left,18,1395,79.38,89.78,68.56,81.29,59.22,15.98,17.96
190,E. Smith Rowe,Fulham,Fulham,Inglaterra | Primera División 24/25,AMF,24.0,182,England,England,2029-06-30,right,31,2018,85.2,62.45,44.68,42.27,57.95,23.5,15.7
191,L. Miley,Newcastle United,Newcastle United,Inglaterra | Primera División 24/25,"RCMF, LCMF",19.0,185,England,England,2029-06-30,right,12,311,70.2,30.74,43.12,11.74,35.24,78.5,38.56
192,O. Mangala,Everton,Everton,Inglaterra | Primera División 24/25,"LDMF, RDMF, RCMF",26.0,178,Belgium,"Belgium, Congo DR",2028-06-30,right,19,1393,54.15,35.19,55.11,28.98,49.13,25.09,32.09
193,Andreas Pereira,Fulham,Fulham,Inglaterra | Primera División 24/25,"RDMF, AMF, RCMF",29.0,178,Belgium,"Belgium, Brazil",2026-06-30,right,31,2019,63.01,73.15,64.58,69.47,46.83,30.9,26.08
194,G. Rodríguez,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"DMF, LDMF",31.0,185,Argentina,"Argentina, Italy",2027-06-30,right,20,1110,25.78,13.13,26.89,12.84,36.71,52.78,82.05
195,Casemiro,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"RDMF, LCMF, RCMF",33.0,185,Brazil,"Brazil, Spain",2026-06-30,right,22,1486,56.37,63.43,19.83,87.16,65.98,91.74,95.77
196,J. Lerma,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,"LCMF, RCB",30.0,179,Colombia,Colombia,2026-06-30,right,30,2239,33.93,42.43,40.38,71.52,59.26,71.22,51.84
197,Marco Asensio,Aston Villa,Aston Villa,Inglaterra | Primera División 24/25,"AMF, CF",29.0,182,Spain,"Spain, Netherlands",2026-06-30,left,10,602,85.73,77.24,59.53,70.27,34.39,6.53,13.43
198,S. Berge,Fulham,Fulham,Inglaterra | Primera División 24/25,"LDMF, RDMF, LCMF",27.0,195,Norway,Norway,2029-06-30,right,28,2297,20.77,23.9,39.6,12.35,65.44,75.01,52.42
199,A. Scott,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,"LDMF, RDMF, AMF",21.0,178,Guernsey,"Guernsey, England",2028-06-30,right,18,809,41.15,40.1,74.87,12.99,63.22,67.09,88.63
200,Carlos Soler,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"AMF, LAMF, LCMF",28.0,180,Spain,Spain,2027-06-30,right,29,1506,61.41,51.92,34.45,28.26,59.92,43.91,31.41
201,M. O'Riley,Brighton,Brighton,Inglaterra | Primera División 24/25,"AMF, RCMF",24.0,187,England,"England, Denmark",2029-06-30,left,18,950,64.49,75.68,39.58,57.39,49.85,61.17,21.95
202,B. Gilmour,Napoli,Brighton,Inglaterra | Primera División 24/25,"LCMF, RDMF",23.0,170,Scotland,Scotland,2029-06-30,right,2,109,35.0,27.05,30.91,11.74,96.27,71.51,53.7
203,G. Rutter,Brighton,Brighton,Inglaterra | Primera División 24/25,"AMF, CF, RW",22.0,182,France,"France, Martinique",2028-06-30,left,28,1817,82.27,71.38,85.38,35.0,32.1,59.74,45.64
204,O. Édouard,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"AMF, CF, RWF",27.0,187,French Guiana,"French Guiana, France",2026-06-30,right,6,168,48.01,31.32,20.66,15.23,9.2,60.24,35.05
205,D. Kamada,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,"LCMF, RWF",28.0,184,Japan,Japan,2026-06-30,right,31,1605,35.06,56.03,47.88,47.84,57.65,21.13,56.78
206,T. Partey,Arsenal,Arsenal,Inglaterra | Primera División 24/25,"DMF, RB",31.0,185,Ghana,Ghana,2025-06-30,right,32,2786,67.88,57.33,38.41,71.48,86.31,76.11,48.88
207,C. Nørgaard,Brentford,Brentford,Inglaterra | Primera División 24/25,"RDMF, DMF, RCMF",31.0,187,Denmark,Denmark,2027-06-30,right,31,2781,78.51,40.79,17.97,79.62,57.55,81.08,71.54
208,N. Domínguez,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,"RDMF, LDMF, RAMF",26.0,179,Argentina,"Argentina, Italy",2028-06-30,right,31,1905,38.48,33.9,35.19,69.7,51.95,66.98,87.34
209,W. Ndidi,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"RDMF, RCMF, AMF",28.0,183,Nigeria,Nigeria,2027-06-30,right,26,2346,38.37,50.92,28.71,41.55,34.99,73.34,83.35
210,O. Skipp,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"LDMF, RDMF, RCMF",24.0,175,England,England,2029-06-30,right,21,1131,23.98,29.0,46.23,29.09,47.98,51.07,54.28
211,Nico González,Manchester City,Manchester City,Inglaterra | Primera División 24/25,"RDMF, LDMF, DMF",23.0,188,Spain,Spain,2028-06-30,right,9,686,36.5,17.38,24.7,12.65,80.65,92.36,28.6
212,İ. Gündoğan,Manchester City,Manchester City,Inglaterra | Primera División 24/25,"LDMF, LCMF, RDMF",34.0,180,Germany,Germany,2025-06-30,right,31,2229,36.46,70.61,33.83,61.17,74.58,40.18,24.72
213,H. Reed,Fulham,Fulham,Inglaterra | Primera División 24/25,"RDMF, RCMF, AMF",30.0,181,England,England,2027-06-30,right,12,179,45.36,28.86,17.37,19.13,15.01,55.12,57.49
214,M. Rogers,Aston Villa,Aston Villa,Inglaterra | Primera División 24/25,"AMF, RAMF, LAMF",22.0,185,England,England,2030-06-30,right,34,3121,89.03,82.83,81.46,37.88,46.81,22.21,17.17
215,T. Adams,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,"LDMF, RDMF",26.0,175,United States,United States,2028-06-30,right,25,1900,30.1,34.72,22.94,12.77,48.03,80.58,92.28
216,B. Soumaré,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"LCMF, LDMF",26.0,188,France,"France, Senegal",2026-06-30,right,28,2178,22.85,23.45,57.84,31.7,58.4,76.53,38.01
217,J. Kluivert,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,AMF,26.0,172,Netherlands,"Netherlands, Suriname",2028-06-30,right,31,2314,95.51,78.24,80.28,78.11,28.07,33.19,24.0
218,Daniel Podence,Al Shabab,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"AMF, RAMF",29.0,165,Portugal,Portugal,2025-06-30,right,2,60,28.95,21.63,72.41,11.74,31.62,6.01,17.67
219,W. Endo,Liverpool,Liverpool,Inglaterra | Primera División 24/25,RDMF,32.0,178,Japan,Japan,2027-06-30,right,18,334,20.61,19.08,49.55,13.37,69.56,69.75,79.82
220,Jorginho,Arsenal,Arsenal,Inglaterra | Primera División 24/25,"DMF, LCMF, RCMF",33.0,178,Brazil,"Brazil, Italy",2025-06-30,right,14,778,20.95,35.89,45.13,65.23,75.57,74.06,39.3
221,A. Grønbæk,Southampton,Southampton,Inglaterra | Primera División 24/25,"AMF, CF",23.0,176,Denmark,Denmark,2029-06-30,right,4,162,29.84,18.1,23.73,17.58,8.84,70.65,55.09
222,H. Winks,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"RDMF, RCMF, LDMF",29.0,178,England,England,2026-06-30,right,22,1705,27.51,55.96,40.36,47.88,71.71,28.19,29.46
223,R. Christie,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,"RDMF, LDMF",30.0,178,Scotland,Scotland,2027-06-30,left,29,2278,60.68,77.08,63.31,74.28,67.12,54.44,77.81
224,R. Yates,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,"RDMF, RCMF",27.0,190,England,England,2028-06-30,right,32,2121,61.02,15.78,45.28,26.36,16.62,80.43,68.51
225,M. Lemina,Galatasaray,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"LCMF, RCMF, LDMF",31.0,184,Gabon,"Gabon, France",2025-06-30,right,17,1539,53.66,52.89,24.05,60.34,49.94,87.81,74.78
226,J. Cajuste,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"LDMF, LCMF",25.0,188,Sweden,"Sweden, United States",2028-06-30,right,27,1917,45.11,27.13,70.42,72.39,38.7,29.4,49.48
227,A. Doucouré,Everton,Everton,Inglaterra | Primera División 24/25,"AMF, RDMF, LCMF",32.0,183,France,"France, Mali",2025-06-30,right,30,2634,65.29,49.28,29.55,51.14,17.4,55.33,29.9
228,T. Doyle,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"RCMF, LCMF",23.0,172,England,England,2028-06-30,right,24,650,34.29,48.46,35.68,76.63,79.75,6.92,70.9
229,S. Lukić,Fulham,Fulham,Inglaterra | Primera División 24/25,"LDMF, RDMF, DMF",28.0,183,Serbia,Serbia,2027-06-30,right,28,2331,25.76,56.45,60.55,73.03,50.12,44.1,71.97
230,Y. Yarmoliuk,Brentford,Brentford,Inglaterra | Primera División 24/25,"LDMF, RCMF, RDMF",21.0,180,Ukraine,Ukraine,2028-06-30,right,28,1342,31.68,33.46,31.25,65.38,45.29,36.68,67.1
231,M. Damsgaard,Brentford,Brentford,Inglaterra | Primera División 24/25,"AMF, LCMF",24.0,180,Denmark,Denmark,2030-06-30,right,35,2858,55.79,88.19,74.43,80.98,73.26,33.36,46.09
232,F. Onyeka,Augsburg,Brentford,Inglaterra | Primera División 24/25,"LCMF, RW",26.0,183,Nigeria,Nigeria,2027-06-30,right,2,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,F. Downes,Southampton,Southampton,Inglaterra | Primera División 24/25,"RCMF, DMF, LCMF",26.0,178,England,England,2028-06-30,right,24,2077,48.59,34.65,46.38,13.3,36.28,62.93,56.2
234,W. Hughes,Crystal Palace,Crystal Palace,Inglaterra | Primera División 24/25,"RCMF, LCMF",30.0,185,England,England,2027-06-30,left,30,2059,27.57,63.89,43.35,51.14,47.67,55.01,66.9
235,R. Barkley,Aston Villa,Aston Villa,Inglaterra | Primera División 24/25,"RDMF, RCMF, LDMF",31.0,189,England,England,,right,18,696,87.39,55.28,59.2,12.65,41.6,40.86,67.81
236,C. Eriksen,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"LCMF, RDMF, LDMF",33.0,181,Denmark,Denmark,2025-06-30,right,21,1169,29.76,78.81,12.73,75.53,76.16,26.64,35.17
237,J. Sarmiento,Burnley,Brighton,Inglaterra | Primera División 24/25,AMF,22.0,183,England,"England, Ecuador",2027-06-30,right,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,J. Schlupp,Celtic,Crystal Palace,Inglaterra | Primera División 24/25,"AMF, RAMF, LW",32.0,178,Germany,"Germany, Ghana",2025-06-30,left,12,172,45.01,25.85,42.69,95.3,29.91,48.46,78.75
239,O. Hutchinson,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"AMF, RAMF, CF",21.0,174,England,"England, Jamaica",2029-06-30,left,28,2519,70.61,55.88,77.97,70.98,20.05,16.56,23.44
240,C. Chaplin,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,AMF,28.0,168,England,England,2026-06-30,left,19,799,64.53,58.37,54.32,79.58,45.7,25.39,24.73
241,B. Traoré,Wolverhampton Wanderers,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,RCMF,23.0,183,Mali,Mali,2027-06-30,right,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,J. Aribo,Southampton,Southampton,Inglaterra | Primera División 24/25,"LCMF, RCMF, LCB",28.0,183,England,"England, Nigeria",2026-06-30,left,30,2122,68.08,40.55,66.76,64.02,53.01,65.88,44.98
243,W. Smallbone,Southampton,Southampton,Inglaterra | Primera División 24/25,"LCMF, RCMF",25.0,183,England,"England, Republic of Ireland",2026-06-30,right,15,736,50.96,45.1,19.77,42.58,30.54,59.86,50.59
244,Y. Ayari,Brighton,Brighton,Inglaterra | Primera División 24/25,"LCMF, LDMF",21.0,172,Sweden,"Sweden, Tunisia",2027-06-30,right,31,2001,53.98,59.73,52.56,61.93,58.77,44.18,67.97
245,T. Iroegbunam,Everton,Everton,Inglaterra | Primera División 24/25,"RDMF, LDMF, RCMF",21.0,183,England,"England, Nigeria",2027-06-30,right,17,679,27.79,41.15,70.3,38.67,14.93,64.86,88.5
246,I. Gueye,Everton,Everton,Inglaterra | Primera División 24/25,"LDMF, RDMF, DMF",35.0,174,Senegal,Senegal,2025-06-30,right,34,3059,28.84,43.56,54.58,61.67,56.79,61.22,70.71
247,A. Irving,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"LCMF, AMF, LAMF",24.0,190,Scotland,Scotland,2026-06-30,left,10,214,34.84,22.65,5.36,66.21,56.3,8.12,47.06
