,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Progresion de pelota,Juego asociado,Juego aéreo,1v1 en defensa,Defensa
122,A. Scott,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,"LDMF, RDMF, AMF",21.0,178,Guernsey,"Guernsey, England",2028-06-30,right,18,809,47.61,55.48,76.26,69.31,47.7,57.5,76.61,86.26
123,G. Rodríguez,West Ham United,West Ham United,Inglaterra | Primera División 24/25,"DMF, LDMF",31.0,185,Argentina,"Argentina, Italy",2027-06-30,right,20,1110,29.99,13.64,40.92,30.63,27.87,42.64,67.93,82.06
124,B. Gilmour,Napoli,Brighton,Inglaterra | Primera División 24/25,"LCMF, RDMF",23.0,170,Scotland,Scotland,2029-06-30,right,2,109,40.86,46.16,45.4,78.33,93.33,67.09,62.36,40.7
125,C. Nørgaard,Brentford,Brentford,Inglaterra | Primera División 24/25,"RDMF, DMF, RCMF",31.0,187,Denmark,Denmark,2027-06-30,right,31,2781,89.22,54.13,25.98,45.06,45.52,77.39,54.48,69.38
126,T. Partey,Arsenal,Arsenal,Inglaterra | Primera División 24/25,"DMF, RB",31.0,185,Ghana,Ghana,2025-06-30,right,32,2786,78.37,68.42,50.57,76.67,87.41,66.98,46.95,37.1
127,N. Domínguez,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,"RDMF, LDMF, RAMF",26.0,179,Argentina,"Argentina, Italy",2028-06-30,right,31,1905,45.51,36.45,49.34,23.39,51.81,57.84,86.26,79.44
128,J. Hinshelwood,Brighton,Brighton,Inglaterra | Primera División 24/25,"RB, LB, LDMF",20.0,181,England,England,2028-06-30,right,23,1924,72.04,51.82,12.39,39.77,37.13,70.27,57.59,38.91
129,W. Ndidi,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"RDMF, RCMF, AMF",28.0,183,Nigeria,Nigeria,2027-06-30,right,26,2346,45.37,56.35,27.04,22.33,31.84,63.7,79.43,72.25
130,Nico González,Manchester City,Manchester City,Inglaterra | Primera División 24/25,"RDMF, LDMF, DMF",23.0,188,Spain,Spain,2028-06-30,right,9,686,42.9,25.29,26.87,51.93,89.63,85.25,14.14,19.92
131,İ. Gündoğan,Manchester City,Manchester City,Inglaterra | Primera División 24/25,"LDMF, LCMF, RDMF",34.0,180,Germany,Germany,2025-06-30,right,31,2229,43.27,76.97,30.55,66.38,83.76,31.78,41.9,26.29
132,H. Reed,Fulham,Fulham,Inglaterra | Primera División 24/25,"RDMF, RCMF, AMF",30.0,181,England,England,2027-06-30,right,12,179,51.53,21.55,34.83,16.55,10.0,45.11,38.74,37.61
133,O. Skipp,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"LDMF, RDMF, RCMF",24.0,175,England,England,2029-06-30,right,21,1131,27.4,36.43,62.18,27.76,44.48,41.69,58.05,39.13
134,T. Adams,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,"LDMF, RDMF",26.0,175,United States,United States,2028-06-30,right,25,1900,36.09,37.62,30.98,37.01,45.69,72.21,87.76,81.43
135,B. Soumaré,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"LCMF, LDMF",26.0,188,France,"France, Senegal",2026-06-30,right,28,2178,25.9,29.78,62.04,60.55,60.06,68.24,34.14,40.25
136,W. Endo,Liverpool,Liverpool,Inglaterra | Primera División 24/25,RDMF,32.0,178,Japan,Japan,2027-06-30,right,18,334,22.97,24.82,67.47,28.51,74.89,59.28,82.59,47.93
137,Jorginho,Arsenal,Arsenal,Inglaterra | Primera División 24/25,"DMF, LCMF, RCMF",33.0,178,Brazil,"Brazil, Italy",2025-06-30,right,14,778,23.41,52.15,60.92,65.75,78.25,65.0,12.93,32.61
138,H. Winks,Leicester City,Leicester City,Inglaterra | Primera División 24/25,"RDMF, RCMF, LDMF",29.0,178,England,England,2026-06-30,right,22,1705,31.8,48.85,58.59,76.32,69.74,20.37,12.99,40.02
139,R. Christie,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,"RDMF, LDMF",30.0,178,Scotland,Scotland,2027-06-30,left,29,2278,69.26,83.21,64.37,77.36,49.71,44.51,55.06,69.47
140,R. Yates,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,"RDMF, RCMF",27.0,190,England,England,2028-06-30,right,32,2121,70.59,17.12,48.39,14.71,15.98,69.91,48.68,48.06
141,L. Cook,Bournemouth,Bournemouth,Inglaterra | Primera División 24/25,"RB, RDMF, LDMF",28.0,175,England,England,2028-06-30,right,34,3135,52.74,68.5,24.4,76.72,45.86,58.77,38.16,44.14
142,M. Lemina,Galatasaray,Wolverhampton Wanderers,Inglaterra | Primera División 24/25,"LCMF, RCMF, LDMF",31.0,184,Gabon,"Gabon, France",2025-06-30,right,17,1539,62.28,60.94,24.2,45.95,36.84,79.62,73.91,73.38
143,J. Moder,Feyenoord,Brighton,Inglaterra | Primera División 24/25,"LW, RDMF, RCMF",25.0,188,Poland,Poland,2025-06-30,right,4,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,A. Doucouré,Everton,Everton,Inglaterra | Primera División 24/25,"AMF, RDMF, LCMF",32.0,183,France,"France, Mali",2025-06-30,right,30,2634,75.82,51.28,25.52,32.27,14.08,49.81,34.02,11.05
145,S. Lukić,Fulham,Fulham,Inglaterra | Primera División 24/25,"LDMF, RDMF, DMF",28.0,183,Serbia,Serbia,2027-06-30,right,28,2331,29.93,52.94,75.2,44.8,55.89,32.96,61.21,49.69
146,J. Cajuste,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"LDMF, LCMF",25.0,188,Sweden,"Sweden, United States",2028-06-30,right,27,1917,52.08,27.31,72.36,29.86,38.59,22.15,30.17,53.56
147,Y. Yarmoliuk,Brentford,Brentford,Inglaterra | Primera División 24/25,"LDMF, RCMF, RDMF",21.0,180,Ukraine,Ukraine,2028-06-30,right,28,1342,38.18,38.97,28.76,58.22,37.24,26.43,71.55,57.17
148,F. Downes,Southampton,Southampton,Inglaterra | Primera División 24/25,"RCMF, DMF, LCMF",26.0,178,England,England,2028-06-30,right,24,2077,56.92,32.41,53.74,32.3,47.47,53.99,55.63,31.06
149,R. Barkley,Aston Villa,Aston Villa,Inglaterra | Primera División 24/25,"RDMF, RCMF, LDMF",31.0,189,England,England,,right,18,696,93.68,59.42,58.88,47.99,46.9,37.05,62.79,70.33
150,C. Eriksen,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"LCMF, RDMF, LDMF",33.0,181,Denmark,Denmark,2025-06-30,right,21,1169,35.6,81.55,14.14,62.5,69.68,19.16,21.61,39.04
151,H. Choudhury,Sheffield United,Leicester City,Inglaterra | Primera División 24/25,"RB, LDMF",27.0,178,England,"England, Bangladesh",2027-06-30,right,4,148,22.97,49.52,87.7,85.4,43.56,8.67,3.25,79.92
152,Y. Ayari,Brighton,Brighton,Inglaterra | Primera División 24/25,"LCMF, LDMF",21.0,172,Sweden,"Sweden, Tunisia",2027-06-30,right,31,2001,63.24,64.26,52.01,38.53,51.84,33.67,77.7,53.44
153,T. Iroegbunam,Everton,Everton,Inglaterra | Primera División 24/25,"RDMF, LDMF, RCMF",21.0,183,England,"England, Nigeria",2027-06-30,right,17,679,33.07,40.03,60.06,37.07,12.07,53.87,73.85,80.5
154,I. Gueye,Everton,Everton,Inglaterra | Primera División 24/25,"LDMF, RDMF, DMF",35.0,174,Senegal,Senegal,2025-06-30,right,34,3059,34.51,50.1,63.22,57.21,45.29,51.63,70.34,58.54
155,T. Cairney,Fulham,Fulham,Inglaterra | Primera División 24/25,"LDMF, LCMF, RCMF",34.0,186,England,"England, Scotland",2025-06-30,left,22,615,61.62,68.97,59.6,92.36,90.11,39.88,25.75,19.74
156,J. Taylor,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"LDMF, LCMF",26.0,185,England,"England, Republic of Ireland",2026-06-30,right,29,921,67.93,49.28,40.0,67.24,25.75,50.73,62.47,57.99
157,J. Milner,Brighton,Brighton,Inglaterra | Primera División 24/25,"RDMF, RCMF",38.0,175,England,England,2025-06-30,right,3,175,51.41,44.89,22.01,67.99,16.72,9.02,84.54,81.02
158,A. Lallana,Southampton,Southampton,Inglaterra | Primera División 24/25,"LCMF, LDMF, RCMF",36.0,172,England,England,2025-06-30,both,14,432,23.51,72.53,80.72,61.26,53.28,40.02,27.47,36.72
159,Sam Morsy,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"RDMF, RCMF",33.0,173,England,"England, Egypt",2026-06-30,right,30,2745,47.39,41.77,64.6,34.89,35.34,38.64,46.72,37.16
160,M. Luongo,Ipswich Town,Ipswich Town,Inglaterra | Primera División 24/25,"RCMF, LDMF, LCMF",32.0,176,Australia,"Australia, Italy",2025-06-30,right,9,232,22.97,14.81,5.43,4.68,10.23,55.89,89.05,81.66
161,L. Bogarde,Aston Villa U21,Aston Villa,Inglaterra | Primera División 24/25,"RB, RDMF, LCB",21.0,183,Netherlands,"Netherlands, Suriname",2025-06-30,right,8,536,30.73,42.54,57.76,59.74,66.9,62.32,23.71,56.33
162,P. Maghoma,Brentford,Brentford,Inglaterra | Primera División 24/25,"LDMF, DMF, AMF",23.0,185,England,"England, Congo DR",2027-06-30,right,8,153,24.12,25.11,90.11,61.95,57.01,26.32,61.72,60.03
163,T. Collyer,Manchester United,Manchester United,Inglaterra | Primera División 24/25,"RCMF, LDMF",21.0,180,England,England,2027-06-30,right,6,219,22.97,52.85,51.55,3.91,51.49,83.82,99.66,68.71
164,M. Amougou,Chelsea,Chelsea,Inglaterra | Primera División 24/25,LDMF,19.0,177,France,"France, Cameroon",2026-06-30,right,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,H. Armstrong,Derby County,Everton,Inglaterra | Primera División 24/25,"AMF, RDMF",18.0,185,England,England,2027-06-30,right,3,58,48.4,17.2,48.05,30.0,8.45,44.51,59.91,25.43
166,S. Mheuka,Chelsea U21,Chelsea,Inglaterra | Primera División 24/25,RDMF,17.0,182,England,"England, Zimbabwe",2027-06-30,right,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,A. Agbinone,Gillingham,Crystal Palace,Inglaterra | Primera División 24/25,"RDMF, LCMF",19.0,0,England,England,,unknown,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,J. Danns,Liverpool U21,Liverpool,Inglaterra | Primera División 24/25,LDMF,19.0,0,England,"England, Guyana",,right,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,L. Orford,West Ham United U21,West Ham United,Inglaterra | Primera División 24/25,"LDMF, LCMF, DMF",18.0,0,England,England,2029-06-30,right,2,60,46.07,58.01,2.76,9.74,51.67,12.24,1.15,47.38
170,Renato Veiga,Juventus,Chelsea,Inglaterra | Primera División 24/25,"LB, LDMF",21.0,190,Portugal,Portugal,2031-06-30,left,7,227,46.56,13.25,13.22,24.77,65.63,74.85,55.06,35.55
171,D. Gómez,Brighton,Brighton,Inglaterra | Primera División 24/25,"LDMF, RDMF",22.0,180,Paraguay,Paraguay,2026-12-31,right,13,525,35.13,71.32,28.33,52.73,57.64,73.96,92.59,83.41
172,C. Baleba,Brighton,Brighton,Inglaterra | Primera División 24/25,"RDMF, RCMF",21.0,179,Cameroon,Cameroon,2028-06-30,left,31,2641,77.0,49.64,62.82,70.34,60.11,74.62,42.64,60.94
173,L. Bergvall,Tottenham Hotspur,Tottenham Hotspur,Inglaterra | Primera División 24/25,"RCMF, DMF, LCMF",19.0,186,Sweden,Sweden,2031-06-30,right,27,1384,34.64,44.72,60.8,65.92,43.97,40.08,57.99,72.54
174,E. Anderson,Nottingham Forest,Nottingham Forest,Inglaterra | Primera División 24/25,"LDMF, LCMF",22.0,179,England,"England, Scotland",2029-06-30,right,34,2661,64.54,74.31,65.8,75.11,37.99,76.92,59.14,59.23
175,Vitinha,PSG,PSG,Francia | Primera División 24/25,"DMF, LCMF",25.0,172,Portugal,Portugal,2029-06-30,right,28,2151,83.23,84.11,55.57,98.22,93.94,14.19,34.85,40.19
176,Fabián Ruiz,PSG,PSG,Francia | Primera División 24/25,"LCMF, DMF",29.0,189,Spain,Spain,2027-06-30,left,29,2038,86.55,89.76,32.58,89.62,86.7,14.8,26.97,34.45
177,D. Zakaria,Monaco,Monaco,Francia | Primera División 24/25,"LDMF, LCMF, RDMF",28.0,190,Switzerland,"Switzerland, Congo DR",2028-06-30,right,24,2263,85.88,70.79,75.04,62.05,67.5,65.08,44.7,59.17
178,M. Caqueret,Como,Olympique Lyonnais,Francia | Primera División 24/25,"RCMF, LDMF",24.0,174,France,France,2027-06-30,right,9,648,41.08,46.64,56.36,82.73,37.8,40.18,45.87,75.51
179,P. Højbjerg,Olympique Marseille,Olympique Marseille,Francia | Primera División 24/25,"LCMF, LDMF, DMF",29.0,187,Denmark,"Denmark, France",2025-06-30,right,28,2731,62.49,81.49,49.81,79.7,93.33,46.96,38.18,66.14
180,J. Veretout,Olympique Lyonnais,Olympique Lyonnais,Francia | Primera División 24/25,"RCMF, RDMF",32.0,177,France,France,2026-06-30,right,25,1552,72.73,60.63,36.14,67.46,57.12,27.6,17.2,18.39
181,Andrey Santos,Strasbourg,Strasbourg,Francia | Primera División 24/25,"LCMF, RCMF, DMF",21.0,180,Brazil,Brazil,2030-06-30,right,30,2947,89.8,59.44,69.47,48.3,65.49,67.81,65.38,77.59
182,M. Al-Musrati,Monaco,Monaco,Francia | Primera División 24/25,"LDMF, RDMF, RCMF",29.0,189,Libya,"Libya, Portugal",2027-06-30,right,10,437,74.19,64.87,52.27,69.73,84.85,88.17,35.76,31.86
183,A. Matusiwa,Rennes,Rennes,Francia | Primera División 24/25,"LCMF, DMF, RCMF",27.0,173,Netherlands,"Netherlands, Angola",2028-06-30,right,27,2157,52.39,65.15,50.3,50.3,65.76,76.39,55.83,83.02
184,G. Kondogbia,Olympique Marseille,Olympique Marseille,Francia | Primera División 24/25,"LCB, RDMF",32.0,188,France,"France, Central African Republic",2027-06-30,left,25,2219,28.98,29.93,69.32,80.49,76.93,69.34,51.82,54.13
185,M. Munetsi,Wolverhampton Wanderers,Reims,Francia | Primera División 24/25,"RDMF, AMF, RCMF",28.0,188,Zimbabwe,Zimbabwe,2027-06-30,right,19,1853,82.05,61.73,23.94,12.73,21.52,69.83,47.5,41.97
186,J. Chotard,Montpellier,Montpellier,Francia | Primera División 24/25,"LDMF, LCMF, DMF",23.0,179,France,France,2026-06-30,right,24,1840,53.81,36.12,33.41,45.87,34.55,67.92,27.01,73.04
187,P. Lees-Melou,Brest,Brest,Francia | Primera División 24/25,"DMF, RDMF, LDMF",31.0,185,France,France,2027-06-30,right,19,1595,72.52,67.9,79.89,76.74,64.02,25.9,75.61,58.52
188,M. Camara,Brest,Brest,Francia | Primera División 24/25,"RCMF, RDMF, AMF",26.0,178,France,"France, Gambia",2026-06-30,right,32,2699,81.34,66.24,76.06,51.48,45.3,63.3,44.7,40.42
189,N. Bentaleb,Lille,Lille,Francia | Primera División 24/25,"RCMF, RDMF, LCMF",30.0,187,France,"France, Algeria",2026-06-30,left,9,285,81.11,40.73,23.07,53.79,74.09,19.95,29.39,50.16
190,André Gomes,Lille,Lille,Francia | Primera División 24/25,"LDMF, LCMF",31.0,188,Portugal,Portugal,2026-06-30,right,20,1384,28.92,68.67,52.42,63.37,87.2,38.21,49.2,12.18
191,T. Ndombèlé,Nice,Nice,Francia | Primera División 24/25,"LCMF, LDMF",28.0,181,France,"France, Congo DR",2026-06-30,right,18,1224,61.45,71.7,77.88,56.74,31.67,21.99,61.67,36.82
192,M. Sanson,Nice,Nice,Francia | Primera División 24/25,"LCMF, LDMF",30.0,180,France,France,2027-06-30,right,4,197,92.26,39.89,91.67,26.25,23.3,55.02,84.09,65.79
193,P. Rosario,Nice,Nice,Francia | Primera División 24/25,"LCMF, DMF, RCMF",28.0,188,Netherlands,"Netherlands, Dominican Republic",2025-06-30,right,28,1900,74.02,38.07,11.74,48.22,44.7,73.54,45.23,52.24
194,N. El Aynaoui,Lens,Lens,Francia | Primera División 24/25,"LCMF, DMF",23.0,185,France,"France, Morocco",2027-06-30,right,22,1587,85.8,47.49,65.45,54.43,50.0,58.47,38.33,68.67
195,S. Magassa,Monaco,Monaco,Francia | Primera División 24/25,"LDMF, RCMF, LCMF",21.0,188,France,"France, Mali",2029-06-30,right,19,1098,36.36,67.88,60.11,60.72,65.0,55.02,46.82,73.23
196,B. André,Lille,Lille,Francia | Primera División 24/25,"RDMF, LDMF, RCMF",34.0,180,France,France,2026-06-30,right,29,2882,35.29,63.11,46.67,58.64,66.89,72.52,66.44,84.21
197,T. Tessmann,Olympique Lyonnais,Olympique Lyonnais,Francia | Primera División 24/25,"LDMF, DMF, RDMF",23.0,188,United States,United States,2029-06-30,right,23,1232,61.75,37.05,55.23,45.42,72.08,21.84,48.45,52.65
198,H. Magnetti,Brest,Brest,Francia | Primera División 24/25,"LCMF, LDMF",26.0,180,France,France,2027-06-30,right,30,2337,54.69,33.75,52.8,34.13,42.58,45.25,20.38,31.52
199,Pedro Chirivella,Nantes,Nantes,Francia | Primera División 24/25,"DMF, RDMF, RCMF",27.0,178,Spain,Spain,2026-06-30,right,28,2325,27.32,71.7,22.73,70.83,78.07,31.77,25.0,43.87
200,G. Kamara,Al Shabab,Rennes,Francia | Primera División 24/25,"LCMF, LDMF",29.0,183,Finland,"Finland, Sierra Leone",2028-06-30,right,13,742,23.54,42.6,12.73,44.13,79.73,30.9,68.64,47.68
201,Douglas Augusto,Nantes,Nantes,Francia | Primera División 24/25,"LDMF, LCMF",28.0,173,Brazil,Brazil,2027-06-30,left,26,2317,83.74,56.44,69.62,44.24,57.35,54.57,76.67,61.35
202,E. Matazo,Hull City,Monaco,Francia | Primera División 24/25,"RDMF, RCMF",23.0,170,Belgium,"Belgium, Congo DR",2026-06-30,right,3,86,21.26,14.85,29.32,29.32,44.13,69.8,55.15,31.62
203,K. Fayad,Montpellier,Montpellier,Francia | Primera División 24/25,"LDMF, LW, DMF",20.0,172,France,"France, Morocco",2027-06-30,right,19,1050,40.82,53.07,63.11,54.62,54.39,60.1,43.71,54.86
204,C. Tolisso,Olympique Lyonnais,Olympique Lyonnais,Francia | Primera División 24/25,"LCMF, LDMF",30.0,181,France,"France, Togo",2027-06-30,right,31,2563,92.42,92.08,65.91,72.2,76.21,60.83,33.52,46.32
205,J. Ferri,Montpellier,Montpellier,Francia | Primera División 24/25,"LCMF, LDMF, RDMF",33.0,173,France,France,2026-06-30,right,23,1747,28.18,42.37,42.61,63.71,72.92,46.16,45.68,13.89
206,E. Fernandes,Brest,Brest,Francia | Primera División 24/25,"DMF, RDMF",29.0,186,Switzerland,"Switzerland, Portugal",2026-06-30,right,17,1064,28.45,57.74,39.92,31.17,38.94,64.27,14.09,52.98
207,N. Matić,Olympique Lyonnais,Olympique Lyonnais,Francia | Primera División 24/25,"DMF, RDMF",36.0,194,Serbia,"Serbia, Slovakia",2026-06-30,left,27,2090,25.57,70.99,54.66,87.05,73.26,41.62,55.0,42.27
208,A. Touré,Le Havre,Le Havre,Francia | Primera División 24/25,"DMF, RDMF, LCMF",31.0,188,France,"France, Guinea",2025-06-30,right,26,2328,81.2,39.92,76.29,45.64,24.92,80.1,51.82,57.63
209,P. Ekwah,Saint-Étienne,Saint-Étienne,Francia | Primera División 24/25,"DMF, CB",23.0,189,France,"France, Ghana",2027-06-30,left,27,2589,48.7,48.5,65.98,46.55,67.99,67.9,37.16,53.7
210,J. Gbamin,Zürich,Nantes,Francia | Primera División 24/25,"DMF, LDMF, RCMF",29.0,186,Côte d'Ivoire,"Côte d'Ivoire, France",2025-06-30,right,14,276,36.67,20.27,60.53,22.54,27.77,84.42,55.49,51.1
211,M. Zajc,Toulouse,Toulouse,Francia | Primera División 24/25,"RCMF, RDMF, LCMF",30.0,178,Slovenia,Slovenia,2026-06-30,right,19,359,40.78,43.97,59.62,38.98,40.95,50.29,28.79,28.57
212,A. Moueffek,Saint-Étienne,Saint-Étienne,Francia | Primera División 24/25,"RCMF, RDMF",24.0,179,France,"France, Morocco",2028-06-30,right,20,1027,40.17,63.72,48.86,45.91,24.51,36.54,30.23,29.0
213,H. Belkebla,Angers SCO,Angers SCO,Francia | Primera División 24/25,"LDMF, LCMF, RDMF",31.0,177,France,"France, Algeria",2026-06-30,right,22,1972,23.81,34.6,68.41,29.62,36.33,37.68,60.53,66.31
214,B. Touré,Montpellier,Montpellier,Francia | Primera División 24/25,"RDMF, RCB, AMF",32.0,183,Mali,"Mali, France",2026-06-30,right,8,347,27.37,31.71,35.87,28.98,30.64,75.25,30.53,41.33
215,S. Grandsir,Caen,Le Havre,Francia | Primera División 24/25,"DMF, CF, LCMF",28.0,180,France,"France, Senegal",2025-06-30,right,6,115,21.26,66.55,68.64,81.59,10.34,10.9,82.99,31.84
216,P. Akouokou,Olympique Lyonnais,Olympique Lyonnais,Francia | Primera División 24/25,"DMF, RCMF",27.0,181,Côte d'Ivoire,Côte d'Ivoire,2027-06-30,right,2,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,F. Coquelin,Nantes,Nantes,Francia | Primera División 24/25,"LCMF, DMF, RCMF",33.0,177,France,"France, Réunion",,right,4,119,46.84,67.11,25.49,57.08,42.16,64.49,61.82,56.06
218,L. Fomba,Saint-Étienne,Saint-Étienne,Francia | Primera División 24/25,"LCMF, DMF, RDMF",27.0,188,France,"France, Mali",2026-06-30,right,7,250,22.0,45.46,42.42,48.22,44.77,56.5,47.27,53.97
219,J. Martin,Brest,Brest,Francia | Primera División 24/25,"LCMF, LDMF, DMF",35.0,184,France,France,2025-06-30,right,16,585,71.93,42.49,46.4,36.7,48.75,28.59,70.83,70.45
220,F. Tardieu,Saint-Étienne,Saint-Étienne,Francia | Primera División 24/25,"LCMF, DMF",33.0,181,France,France,2026-06-30,right,22,1164,29.59,88.03,15.95,84.43,58.86,68.21,34.96,72.63
221,J. Aholou,Angers SCO,Angers SCO,Francia | Primera División 24/25,"RDMF, RCMF, DMF",31.0,186,Côte d'Ivoire,Côte d'Ivoire,2026-06-30,right,26,2103,66.4,36.7,53.33,23.71,45.38,80.63,32.84,45.98
222,H. Mbock,Red Star,Brest,Francia | Primera División 24/25,DMF,24.0,186,France,"France, Cameroon",2026-06-30,right,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,G. Barès,Burgos,Montpellier,Francia | Primera División 24/25,"LDMF, LCMF",24.0,187,Switzerland,"Switzerland, France",2026-06-30,left,6,95,21.26,19.3,15.98,51.63,35.08,11.35,96.44,89.43
224,Z. Ould Khaled,Angers SCO,Angers SCO,Francia | Primera División 24/25,"DMF, LDMF",25.0,195,France,"France, Algeria",2025-06-30,right,8,298,21.26,21.26,29.92,20.23,32.08,68.02,66.67,36.52
225,P. Capelle,Angers SCO,Angers SCO,Francia | Primera División 24/25,"RCMF, RDMF, LDMF",37.0,181,France,France,2025-06-30,left,16,575,27.09,56.34,54.36,50.76,44.92,43.05,40.45,51.98
226,John Patrick,Reims,Reims,Francia | Primera División 24/25,"LCMF, RCMF, RDMF",21.0,192,Spain,"Spain, Republic of Ireland",2025-06-30,right,11,549,28.92,28.74,81.44,27.84,14.51,57.68,69.92,50.81
227,Y. Belkhdim,Angers SCO,Angers SCO,Francia | Primera División 24/25,"RCMF, LDMF, RDMF",23.0,175,France,"France, Morocco",2027-06-30,right,28,1605,56.68,41.22,19.39,8.94,15.45,15.4,68.41,71.64
228,P. Diong,Strasbourg,Strasbourg,Francia | Primera División 24/25,"AMF, RDMF, LCMF",18.0,190,Senegal,Senegal,2029-06-30,right,9,122,84.13,24.46,11.55,24.81,34.66,88.36,79.17,52.64
229,R. Fofana,Lens U19,Lens,Francia | Primera División 24/25,"CF, DMF",19.0,0,France,France,,unknown,2,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,R. Fofana,Lens U17,Lens,Francia | Primera División 24/25,DMF,19.0,0,France,France,,unknown,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,M. Bodmer,Le Havre,Le Havre,Francia | Primera División 24/25,DMF,20.0,179,France,France,2026-06-30,right,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,I. Miladinović,Saint-Étienne,Saint-Étienne,Francia | Primera División 24/25,"RWF, DMF, RCMF",21.0,166,Serbia,Serbia,2028-06-30,right,3,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,M. Bamba,Reims,Reims,Francia | Primera División 24/25,"RDMF, RCMF",20.0,188,Côte d'Ivoire,Côte d'Ivoire,,left,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Gabriel Moscardo,Reims,Reims,Francia | Primera División 24/25,"RCMF, RDMF, LCMF",19.0,185,Brazil,Brazil,2028-06-30,right,6,109,43.7,41.09,12.01,8.3,13.45,86.54,69.77,63.42
235,Amadou Koné,Reims,Reims,Francia | Primera División 24/25,"LCMF, LDMF, DMF",19.0,175,Mali,"Mali, Côte d'Ivoire",2028-06-30,left,22,1254,31.41,43.79,94.81,58.79,35.95,54.34,67.12,65.62
236,V. Atangana,Reims,Reims,Francia | Primera División 24/25,"RCMF, LDMF, DMF",19.0,173,Cameroon,"Cameroon, France",2027-06-30,right,32,2904,53.79,28.94,69.7,46.21,30.61,69.42,33.26,45.15
237,L. Camara,Monaco,Monaco,Francia | Primera División 24/25,"RDMF, RCMF, LDMF",21.0,173,Senegal,Senegal,2029-06-30,right,27,2068,69.01,79.02,48.56,64.77,70.15,56.69,57.58,52.57
238,R. Nzingoula,Montpellier,Montpellier,Francia | Primera División 24/25,"RDMF, RCMF, LCMF",19.0,183,France,"France, Congo",2027-06-30,right,26,1737,55.73,42.08,79.24,31.93,27.46,52.68,81.14,60.65
239,T. Chennahi,Montpellier U19,Montpellier,Francia | Primera División 24/25,"DMF, RB",20.0,182,France,"France, Algeria",,right,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
